seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr9	78487691	78488976	1286	*	25.4406	25.4406	5	Promoter (<=1kb)	9	78478449	78489151	10703	2	ENSMUSG00000037742	175	13627	Eef1a1	eukaryotic translation elongation factor 1 alpha 1	175
chr7	122154170	122155649	1480	*	25.2084	25.4411	5	Intron (ENSMUST00000132811/ENSMUSG00000086942, intron 1 of 3)	7	122139008	122159401	20394	2	ENSMUSG00000086942	3752	NA	NA	NA	3752
chr5	123377218	123378107	890	*	25.4416	25.4416	5	Distal Intergenic	5	123366472	123368919	2448	1	ENSMUSG00000104830	10746	NA	NA	NA	10746
chr2	119285737	119286618	882	*	25.442	25.442	5	Promoter (<=1kb)	2	119284792	119285032	241	1	ENSMUSG00000084015	945	NA	NA	NA	945
chr16	3945278	3946265	988	*	25.4461	25.4461	5	3' UTR	16	3927789	3929357	1569	2	ENSMUSG00000085048	-15921	NA	NA	NA	15921
chr2	121487313	121488330	1018	*	25.4466	25.4466	5	Promoter (1-2kb)	2	121485432	121491512	6081	1	ENSMUSG00000084407	1881	100008564	Gm14018	WD repeat domain 76 pseudogene	1881
chr2	84715157	84716666	1510	*	25.3501	25.4471	5	Promoter (<=1kb)	2	84687970	84715180	27211	2	ENSMUSG00000034075	0	228136	Zdhhc5	zinc finger, DHHC domain containing 5	0
chr6	37581812	37582951	1140	*	25.4484	25.4484	5	Distal Intergenic	6	37541414	37541960	547	1	ENSMUSG00000106889	40398	665046	Gm7463	slowmo homolog 2 pseudogene	40398
chr5	136041049	136042486	1438	*	25.4501	25.4501	5	Exon (ENSMUST00000062606/ENSMUSG00000042985, exon 4 of 6)	5	136038496	136046487	7992	1	ENSMUSG00000042985	2553	100647	Upk3b	uroplakin 3B	2553
chr11	5885976	5887395	1420	*	25.4506	25.4506	5	Distal Intergenic	11	5872180	5878292	6113	2	ENSMUSG00000020471	-7684	18972	Pold2	polymerase (DNA directed), delta 2, regulatory subunit	7684
chr10	10921263	10922830	1568	*	25.2417	25.4507	5	Intron (ENSMUST00000044306/ENSMUSG00000019828, intron 3 of 8)	10	11035916	11036144	229	1	ENSMUSG00000111921	-113086	NA	NA	NA	113086
chr6	148955737	148956548	812	*	25.4542	25.4542	5	Distal Intergenic	6	148921035	148946467	25433	2	ENSMUSG00000039985	-9270	56306	Sinhcaf	SIN3-HDAC complex associated factor	9270
chr19	36381763	36382816	1054	*	25.4576	25.4576	5	Intron (ENSMUST00000225920/ENSMUSG00000024805, intron 1 of 8)	19	36384792	36384897	106	2	ENSMUSG00000087783	2081	NA	NA	NA	2081
chr4	149166193	149167258	1066	*	25.4583	25.4583	5	Promoter (<=1kb)	4	149149991	149166771	16781	2	ENSMUSG00000028961	0	110208	Pgd	phosphogluconate dehydrogenase	0
chr6	28398333	28399724	1392	*	25.2696	25.4599	5	Promoter (<=1kb)	6	28239927	28398005	158079	2	ENSMUSG00000039841	-328	627049	Zfp800	zinc finger protein 800	328
chr2	24838939	24840156	1218	*	25.4601	25.4601	5	3' UTR	2	24874532	24876329	1798	2	ENSMUSG00000103162	36173	NA	NA	NA	36173
chr9	65273418	65275609	2192	*	25.0054	25.4613	5	3' UTR	9	65265180	65280605	15426	1	ENSMUSG00000042254	8238	214425	Cilp	cartilage intermediate layer protein, nucleotide pyrophosphohydrolase	8238
chrX	162848205	162849082	878	*	25.3772	25.4625	5	Promoter (1-2kb)	20	162850158	162850264	107	2	ENSMUSG00000088195	1182	115489203	Gm23901	predicted gene, 23901	1182
chr13	109343241	109344732	1492	*	25.4634	25.4634	5	Intron (ENSMUST00000122041/ENSMUSG00000021699, intron 3 of 16)	13	109324744	109324824	81	1	ENSMUSG00000076946	18497	100124489	Mir582	microRNA 582	18497
chr17	87672136	87673039	904	*	25.4637	25.4637	5	Promoter (<=1kb)	17	87672330	87723713	51384	1	ENSMUSG00000024151	0	17685	Msh2	mutS homolog 2	0
chr9	49097881	49099456	1576	*	24.7227	25.4638	5	Intron (ENSMUST00000165088/ENSMUSG00000032268, intron 1 of 13)	9	49081260	49117587	36328	1	ENSMUSG00000032268	16621	80893	Tmprss5	transmembrane protease, serine 5 (spinesin)	16621
chr6	134636285	134637408	1124	*	25.4656	25.4656	5	Distal Intergenic	6	134639510	134711187	71678	1	ENSMUSG00000042992	-2102	67774	Borcs5	BLOC-1 related complex subunit 5	2102
chr11	4811519	4812954	1436	*	24.9108	25.4682	5	Intron (ENSMUST00000109910/ENSMUSG00000009073, intron 4 of 15)	11	4765845	4849536	83692	2	ENSMUSG00000009073	36582	18016	Nf2	neurofibromin 2	36582
chr13	75845779	75847364	1586	*	25.4682	25.4682	5	3' UTR	13	75839868	75850154	10287	1	ENSMUSG00000021591	5911	93692	Glrx	glutaredoxin	5911
chr5	20957511	20958390	880	*	25.4693	25.4693	5	Promoter (1-2kb)	5	20893028	20956398	63371	2	ENSMUSG00000039968	-1113	242860	Rsbn1l	round spermatid basic protein 1-like	1113
chr6	29220528	29221929	1402	*	25.4712	25.4712	5	Distal Intergenic	6	29200434	29216364	15931	2	ENSMUSG00000003500	-4164	23917	Impdh1	inosine monophosphate dehydrogenase 1	4164
chr11	4158017	4159104	1088	*	25.4713	25.4713	5	Promoter (1-2kb)	11	4141123	4160293	19171	2	ENSMUSG00000051427	1189	216516	Ccdc157	coiled-coil domain containing 157	1189
chr15	64586909	64588474	1566	*	25.2091	25.475	5	Distal Intergenic	15	64627409	64633508	6100	2	ENSMUSG00000115328	45034	NA	NA	NA	45034
chr3	88125027	88125954	928	*	25.4761	25.4761	5	Distal Intergenic	3	88142372	88172086	29715	1	ENSMUSG00000001419	-16418	17261	Mef2d	myocyte enhancer factor 2D	16418
chr12	100632998	100634221	1224	*	25.4767	25.4767	5	Intron (ENSMUST00000222731/ENSMUSG00000021180, intron 3 of 16)	12	100624785	100626793	2009	2	ENSMUSG00000113250	-6205	NA	NA	NA	6205
chr10	77603720	77604747	1028	*	25.4772	25.4772	5	Promoter (1-2kb)	10	77606097	77618331	12235	1	ENSMUSG00000020265	-1350	20610	Sumo3	small ubiquitin-like modifier 3	1350
chr10	68005077	68006330	1254	*	25.479	25.479	5	Exon (ENSMUST00000118160/ENSMUSG00000037846, exon 6 of 12)	10	68025450	68026626	1177	2	ENSMUSG00000086838	20296	NA	NA	NA	20296
chr14	33370883	33371872	990	*	25.4798	25.4798	5	Promoter (<=1kb)	14	33365951	33370143	4193	2	ENSMUSG00000087639	-740	NA	NA	NA	740
chr4	41101902	41103139	1238	*	25.4822	25.4822	5	Distal Intergenic	4	41092722	41098183	5462	2	ENSMUSG00000028435	-3719	11828	Aqp3	aquaporin 3	3719
chr13	38704535	38705568	1034	*	25.4824	25.4824	5	Distal Intergenic	13	38710054	38908255	198202	1	ENSMUSG00000114767	-4486	108168052	Gm46392	predicted gene, 46392	4486
chr6	11108089	11109518	1430	*	24.9049	25.4839	5	Distal Intergenic	6	10971560	10979638	8079	2	ENSMUSG00000107948	-128451	NA	NA	NA	128451
chr5	52276533	52277462	930	*	25.484	25.484	5	Intron (ENSMUST00000199805/ENSMUSG00000097145, intron 3 of 3)	5	52239336	52242221	2886	1	ENSMUSG00000105328	37197	NA	NA	NA	37197
chr2	30971037	30971968	932	*	25.4886	25.4886	5	Distal Intergenic	2	30960627	30967933	7307	2	ENSMUSG00000026849	-3104	30931	Tor1a	torsin family 1, member A (torsin A)	3104
chr2	175173215	175173964	750	*	25.4886	25.4886	5	Promoter (1-2kb)	2	175166255	175175871	9617	2	ENSMUSG00000078902	1907	NA	NA	NA	1907
chr2	163817738	163819843	2106	*	25.0776	25.4912	5	Promoter (1-2kb)	2	163820861	163833146	12286	1	ENSMUSG00000027656	-1018	22403	Ccn5	cellular communication network factor 5	1018
chr1	191989560	191990747	1188	*	25.4916	25.4916	5	Promoter (<=1kb)	1	191986832	191990138	3307	2	ENSMUSG00000097416	0	NA	NA	NA	0
chr1	153962042	153963169	1128	*	25.4936	25.4936	5	Distal Intergenic	1	153939226	153941290	2065	1	ENSMUSG00000100014	22816	NA	NA	NA	22816
chr5	34915396	34916501	1106	*	25.4944	25.4944	5	5' UTR	5	34908012	34923839	15828	1	ENSMUSG00000051246	7384	403174	Msantd1	Myb/SANT-like DNA-binding domain containing 1	7384
chr11	94599958	94600771	814	*	25.4954	25.4954	5	Promoter (1-2kb)	11	94557102	94601871	44770	2	ENSMUSG00000076435	1100	264895	Acsf2	acyl-CoA synthetase family member 2	1100
chr12	4606921	4607968	1048	*	25.4957	25.4957	5	Intron (ENSMUST00000218402/ENSMUSG00000020640, intron 1 of 5)	12	4589797	4593029	3233	2	ENSMUSG00000118449	-13892	105245369	Gm3625	predicted gene 3625	13892
chr11	97173825	97175132	1308	*	25.4982	25.4982	5	Intron (ENSMUST00000001479/ENSMUSG00000001440, intron 9 of 21)	11	97159714	97187881	28168	2	ENSMUSG00000001440	12749	16211	Kpnb1	karyopherin (importin) beta 1	12749
chr16	13204999	13206368	1370	*	25.4987	25.4987	5	Distal Intergenic	16	13256481	13417529	161049	1	ENSMUSG00000009569	-50113	239719	Mrtfb	myocardin related transcription factor B	50113
chr2	30817242	30818213	972	*	25.5014	25.5014	5	5' UTR	2	30807826	30823033	15208	1	ENSMUSG00000026857	9416	66617	Ntmt1	N-terminal Xaa-Pro-Lys N-methyltransferase 1	9416
chr16	14137239	14138292	1054	*	25.5028	25.5028	5	Intron (ENSMUST00000090300/ENSMUSG00000060657, intron 12 of 26)	16	14128566	14128631	66	2	ENSMUSG00000098652	-8608	NA	NA	NA	8608
chr2	156953800	156954827	1028	*	25.5028	25.5028	5	Intron (ENSMUST00000069600/ENSMUSG00000027634, intron 3 of 16)	2	156964158	156964293	136	2	ENSMUSG00000098750	9466	NA	NA	NA	9466
chr10	60557930	60559253	1324	*	25.5031	25.5031	5	Intron (ENSMUST00000073242/ENSMUSG00000012819, intron 5 of 66)	10	60302748	60696490	393743	2	ENSMUSG00000012819	137237	22295	Cdh23	cadherin 23 (otocadherin)	137237
chr14	62867995	62868830	836	*	25.5043	25.5043	5	Promoter (<=1kb)	14	62869714	62869832	119	1	ENSMUSG00000084465	-884	NA	NA	NA	884
chr3	137774167	137775242	1076	*	25.507	25.507	5	Distal Intergenic	3	137783535	137783615	81	2	ENSMUSG00000099011	8373	102466638	Mir6380	microRNA 6380	8373
chr2	162965222	162966217	996	*	25.5074	25.5074	5	Exon (ENSMUST00000153416/ENSMUSG00000035576, exon 15 of 21)	2	162982255	162983261	1007	2	ENSMUSG00000080962	17044	241765	Gm11453	glyceraldehyde-3-phosphate dehydrogenase pseudogene	17044
chr1	181171664	181172525	862	*	25.5114	25.5114	5	Distal Intergenic	1	181144693	181168994	24302	1	ENSMUSG00000062169	26971	98417	Cnih4	cornichon family AMPA receptor auxiliary protein 4	26971
chr2	20399373	20400360	988	*	25.5138	25.5138	5	Intron (ENSMUST00000114610/ENSMUSG00000036617, intron 3 of 7)	2	20420570	20432934	12365	2	ENSMUSG00000085477	32574	NA	NA	NA	32574
chr5	103626199	103627626	1428	*	25.3035	25.5139	5	Promoter (1-2kb)	5	103624471	103625046	576	1	ENSMUSG00000084126	1728	NA	NA	NA	1728
chr8	14242721	14244274	1554	*	25.271	25.5146	5	Intron (ENSMUST00000152652/ENSMUSG00000047495, intron 1 of 14)	8	14273181	14273311	131	2	ENSMUSG00000088311	29037	115485673	Gm26184	predicted gene, 26184	29037
chr1	34060915	34061802	888	*	25.5162	25.5162	5	Intron (ENSMUST00000183034/ENSMUSG00000026131, intron 4 of 102)	1	34032100	34033797	1698	1	ENSMUSG00000103364	28815	NA	NA	NA	28815
chr4	25705427	25707010	1584	*	25.3431	25.5168	5	Intron (ENSMUST00000084770/ENSMUSG00000055373, intron 2 of 2)	4	25609332	25800244	190913	2	ENSMUSG00000055373	93234	14348	Fut9	fucosyltransferase 9	93234
chr10	108414694	108415891	1198	*	25.5183	25.5183	5	Promoter (1-2kb)	10	108417251	108453297	36047	1	ENSMUSG00000112532	-1360	102640148	Gm36283	predicted gene, 36283	1360
chr6	148535034	148536101	1068	*	25.5184	25.5184	5	Distal Intergenic	6	148606786	148614309	7524	2	ENSMUSG00000070995	78208	622319	Gm6313	predicted gene 6313	78208
chr8	84663752	84664679	928	*	25.5214	25.5214	5	Promoter (<=1kb)	8	84665445	84668745	3301	1	ENSMUSG00000118487	-766	NA	NA	NA	766
chr9	123461127	123462572	1446	*	25.522	25.522	5	3' UTR	9	123478706	123521552	42847	1	ENSMUSG00000025239	-16134	29806	Limd1	LIM domains containing 1	16134
chr12	54937369	54938420	1052	*	25.5229	25.5229	5	Intron (ENSMUST00000038926/ENSMUSG00000035021, intron 7 of 26)	12	54963064	54964200	1137	1	ENSMUSG00000098026	-24644	NA	NA	NA	24644
chr6	148982633	148983872	1240	*	25.5244	25.5244	5	Distal Intergenic	6	148967316	148967437	122	1	ENSMUSG00000080536	15317	115486332	Gm25539	predicted gene, 25539	15317
chr6	7847979	7849070	1092	*	25.5266	25.5266	5	Intron (ENSMUST00000040159/ENSMUSG00000042460, intron 1 of 3)	6	7844842	7875687	30846	1	ENSMUSG00000042460	3137	94192	C1galt1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1	3137
chr2	25198694	25199637	944	*	25.5263	25.5277	5	Promoter (1-2kb)	2	25192966	25196886	3921	2	ENSMUSG00000059555	-1808	227612	Tor4a	torsin family 4, member A	1808
chr16	30285334	30286393	1060	*	25.4325	25.528	5	Distal Intergenic	16	30269302	30283256	13955	2	ENSMUSG00000052316	-2078	74488	Lrrc15	leucine rich repeat containing 15	2078
chr4	150260520	150261439	920	*	25.5284	25.5284	5	Distal Intergenic	4	150281646	150621966	340321	1	ENSMUSG00000039852	-20207	68703	Rere	arginine glutamic acid dipeptide (RE) repeats	20207
chr15	3974289	3975340	1052	*	25.5292	25.5292	5	Intron (ENSMUST00000022791/ENSMUSG00000022184, intron 3 of 6)	15	3965445	3979573	14129	2	ENSMUSG00000022184	4233	106052	Fbxo4	F-box protein 4	4233
chr3	133556189	133557082	894	*	25.4675	25.531	5	Intron (ENSMUST00000199268/ENSMUSG00000105085, intron 1 of 2)	3	133463679	133545139	81461	2	ENSMUSG00000040943	-11050	214133	Tet2	tet methylcytosine dioxygenase 2	11050
chr11	23566988	23568059	1072	*	25.5331	25.5332	5	Intron (ENSMUST00000155903/ENSMUSG00000042208, intron 21 of 22)	11	23558058	23558842	785	2	ENSMUSG00000085415	-8146	100134990	Selenok-ps1	selenoprotein K, pseudogene 1	8146
chr4	150212299	150213322	1024	*	25.5332	25.5332	5	Distal Intergenic	4	150187015	150201332	14318	2	ENSMUSG00000028972	-10967	12353	Car6	carbonic anhydrase 6	10967
chr10	128722080	128723451	1372	*	25.5333	25.5333	5	3' UTR	10	128697939	128705031	7093	2	ENSMUSG00000025358	-17049	12566	Cdk2	cyclin-dependent kinase 2	17049
chr1	34451068	34452341	1274	*	25.5336	25.5336	5	Distal Intergenic	1	34439511	34444730	5220	2	ENSMUSG00000101711	-6338	NA	NA	NA	6338
chr18	58987808	58989335	1528	*	25.2203	25.5341	5	Exon (ENSMUST00000052907/ENSMUSG00000053441, exon 16 of 23)	18	59062248	59076962	14715	1	ENSMUSG00000050875	-72913	225583	Minar2	membrane integral NOTCH2 associated receptor 2	72913
chr5	108675183	108676766	1584	*	25.2289	25.5343	5	Promoter (<=1kb)	5	108669878	108675569	5692	2	ENSMUSG00000046959	0	231583	Slc26a1	solute carrier family 26 (sulfate transporter), member 1	0
chr12	44275049	44275996	948	*	25.5352	25.5352	5	5' UTR	12	44220387	44269118	48732	2	ENSMUSG00000112547	-5931	NA	NA	NA	5931
chr4	11487571	11489032	1462	*	25.5358	25.5358	5	Promoter (1-2kb)	4	11485958	11550684	64727	1	ENSMUSG00000040720	1613	66185	Virma	vir like m6A methyltransferase associated	1613
chr7	45685112	45685993	882	*	25.5357	25.5388	5	Promoter (1-2kb)	7	45684022	45694556	10535	1	ENSMUSG00000070564	1090	243967	Ntn5	netrin 5	1090
chr9	62828477	62829366	890	*	25.5397	25.5397	5	Distal Intergenic	9	62838785	62852006	13222	1	ENSMUSG00000032245	-9419	76524	Cln6	ceroid-lipofuscinosis, neuronal 6	9419
chr1	171306900	171308083	1184	*	25.544	25.544	5	Promoter (<=1kb)	1	171308047	171308137	91	1	ENSMUSG00000087747	0	115487672	Gm25151	predicted gene, 25151	0
chr8	107739743	107741158	1416	*	25.4035	25.5442	5	Distal Intergenic	8	107690626	107690844	219	2	ENSMUSG00000110508	-48899	NA	NA	NA	48899
chr14	24501471	24502578	1108	*	25.5443	25.5443	5	Distal Intergenic	14	24487125	24496959	9835	1	ENSMUSG00000025290	14346	20088	Rps24	ribosomal protein S24	14346
chr1	72565130	72566021	892	*	25.548	25.548	5	Distal Intergenic	1	72583251	72633134	49884	1	ENSMUSG00000039354	-17230	54380	Smarcal1	SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1	17230
chr9	53673240	53674167	928	*	25.5482	25.5482	5	Intron (ENSMUST00000146938/ENSMUSG00000086914, intron 1 of 1)	9	53614582	53670014	55433	2	ENSMUSG00000032030	-3226	75717	Cul5	cullin 5	3226
chr2	32928109	32929408	1300	*	25.5496	25.5496	5	Exon (ENSMUST00000028132/ENSMUSG00000026792, exon 23 of 25)	2	32961559	32965345	3787	1	ENSMUSG00000038900	-32151	269261	Rpl12	ribosomal protein L12	32151
chr12	85219005	85219850	846	*	25.5505	25.5505	5	Promoter (<=1kb)	12	85219481	85226628	7148	1	ENSMUSG00000004788	0	217715	Eif2b2	eukaryotic translation initiation factor 2B, subunit 2 beta	0
chr12	12888341	12889766	1426	*	25.1043	25.5528	5	Distal Intergenic	12	12902720	12907378	4659	1	ENSMUSG00000097627	-12954	NA	NA	NA	12954
chr7	27486393	27487446	1054	*	25.554	25.554	5	Promoter (<=1kb)	7	27486910	27490316	3407	1	ENSMUSG00000008384	0	55942	Sertad1	SERTA domain containing 1	0
chr3	19245398	19246427	1030	*	25.5547	25.5547	5	Intron (ENSMUST00000099195/ENSMUSG00000069094, intron 3 of 12)	3	19227780	19240987	13208	1	ENSMUSG00000087108	17618	NA	NA	NA	17618
chr11	17211173	17212570	1398	*	25.559	25.559	5	Promoter (<=1kb)	11	17203198	17211568	8371	2	ENSMUSG00000020116	0	66249	Pno1	partner of NOB1 homolog	0
chr6	113297254	113298171	918	*	25.5602	25.5602	5	Intron (ENSMUST00000041203/ENSMUSG00000030270, intron 17 of 20)	6	113305625	113306674	1050	2	ENSMUSG00000107812	8503	NA	NA	NA	8503
chr15	9129149	9130162	1014	*	25.5614	25.5614	5	Intron (ENSMUST00000096482/ENSMUSG00000054115, intron 2 of 9)	15	9140550	9202483	61934	1	ENSMUSG00000039704	-10388	320506	Lmbrd2	LMBR1 domain containing 2	10388
chr2	60028496	60029549	1054	*	25.5628	25.5628	5	Intron (ENSMUST00000112550/ENSMUSG00000026987, intron 1 of 34)	2	60037141	60038837	1697	1	ENSMUSG00000085975	-7592	102636022	Gm13572	predicted gene 13572	7592
chr10	45073848	45074779	932	*	25.5632	25.5632	5	Intron (ENSMUST00000099858/ENSMUSG00000019849, intron 2 of 14)	10	45067203	45167198	99996	1	ENSMUSG00000019849	6645	19072	Prep	prolyl endopeptidase	6645
chr10	127074950	127075841	892	*	25.5633	25.5633	5	Promoter (<=1kb)	10	127075284	127093169	17886	1	ENSMUSG00000025422	0	216439	Agap2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	0
chr9	95867618	95868845	1228	*	25.5664	25.5664	5	Exon (ENSMUST00000187356/ENSMUSG00000032409, exon 6 of 6)	9	95855418	95858322	2905	2	ENSMUSG00000096655	-9296	73410	1700065D16Rik	RIKEN cDNA 1700065D16 gene	9296
chr12	102888517	102889652	1136	*	25.5665	25.5665	5	Distal Intergenic	12	102899316	102900526	1211	1	ENSMUSG00000043319	-9664	75483	Cox8c	cytochrome c oxidase subunit 8C	9664
chr3	157029217	157030276	1060	*	25.5691	25.5691	5	Intron (ENSMUST00000074015/ENSMUSG00000040037, intron 3 of 6)	3	157000417	157003594	3178	1	ENSMUSG00000106018	28800	NA	NA	NA	28800
chr8	116978496	116979403	908	*	25.5711	25.5711	5	Promoter (<=1kb)	8	116969594	116978959	9366	2	ENSMUSG00000031847	0	69528	1700030J22Rik	RIKEN cDNA 1700030J22 gene	0
chr1	182959853	182960980	1128	*	25.5719	25.5719	5	Intron (ENSMUST00000193687/ENSMUSG00000079164, intron 1 of 3)	1	182954788	182976044	21257	1	ENSMUSG00000079164	5065	53791	Tlr5	toll-like receptor 5	5065
chr8	124020254	124021271	1018	*	25.5724	25.5724	5	Promoter (<=1kb)	8	123996318	124021397	25080	2	ENSMUSG00000038697	126	102162	Taf5l	TATA-box binding protein associated factor 5 like	126
chr7	3143817	3145318	1502	*	25.4788	25.5751	5	Exon (ENSMUST00000203447/ENSMUSG00000107956, exon 4 of 4)	7	3149991	3150936	946	1	ENSMUSG00000118413	-4673	101055669	Gm29708	zinc finger pseudogene	4673
chr7	139067903	139069062	1160	*	25.5753	25.5753	5	Intron (ENSMUST00000171843/ENSMUSG00000056856, intron 3 of 3)	7	139086001	139102704	16704	1	ENSMUSG00000025478	-16939	26757	Dpysl4	dihydropyrimidinase-like 4	16939
chr1	82385442	82386567	1126	*	25.5752	25.5757	5	Intron (ENSMUST00000027322/ENSMUSG00000026142, intron 6 of 6)	1	82396697	82396817	121	2	ENSMUSG00000096779	10250	NA	NA	NA	10250
chr17	26209285	26210500	1216	*	25.5758	25.5758	5	Promoter (1-2kb)	17	26199183	26207786	8604	2	ENSMUSG00000073433	-1499	14570	Arhgdig	Rho GDP dissociation inhibitor (GDI) gamma	1499
chr9	21427800	21428959	1160	*	25.577	25.577	5	Intron (ENSMUST00000165766/ENSMUSG00000033335, intron 1 of 20)	9	21424908	21507759	82852	1	ENSMUSG00000033335	2892	13430	Dnm2	dynamin 2	2892
chr16	20288048	20289093	1046	*	25.5777	25.5777	5	Exon (ENSMUST00000126001/ENSMUSG00000033918, exon 1 of 3)	16	20279818	20302387	22570	2	ENSMUSG00000033918	13294	381038	Parl	presenilin associated, rhomboid-like	13294
chr12	8142047	8143336	1290	*	25.5788	25.5788	5	Intron (ENSMUST00000217927/ENSMUSG00000112694, intron 2 of 3)	12	8208107	8285759	77653	1	ENSMUSG00000037669	-64771	68832	Ldah	lipid droplet associated hydrolase	64771
chr13	64337846	64339121	1276	*	25.5803	25.5803	5	Distal Intergenic	13	64322183	64322918	736	2	ENSMUSG00000118556	-14928	NA	NA	NA	14928
chr15	80076122	80077443	1322	*	25.5804	25.5804	5	Promoter (1-2kb)	15	80078498	80078591	94	2	ENSMUSG00000077734	1148	100302601	Snord83b	small nucleolar RNA, C/D box 83B	1148
chr18	38514060	38515077	1018	*	25.5806	25.5806	5	Distal Intergenic	18	38481063	38481303	241	2	ENSMUSG00000118112	-32757	NA	NA	NA	32757
chr1	181482998	181484577	1580	*	25.1321	25.5813	5	Distal Intergenic	1	181509633	181511451	1819	2	ENSMUSG00000050625	26874	403180	Ccdc121	coiled-coil domain containing 121	26874
chr5	65967992	65968717	726	*	25.5818	25.5818	5	Intron (ENSMUST00000202957/ENSMUSG00000029205, intron 3 of 3)	5	65963851	65965428	1578	1	ENSMUSG00000107049	4141	NA	NA	NA	4141
chr1	164457090	164458259	1170	*	25.5823	25.5823	5	Promoter (<=1kb)	1	164437109	164458355	21247	2	ENSMUSG00000026576	96	11931	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	96
chr2	131954748	131956301	1554	*	25.512	25.5824	5	3' UTR	2	131950861	131956130	5270	1	ENSMUSG00000027338	3887	26434	Prnd	prion like protein doppel	3887
chr1	80384640	80386217	1578	*	25.3233	25.5831	5	Promoter (<=1kb)	1	80383104	80385185	2082	2	ENSMUSG00000090637	0	620899	Gm6189	GLE1 RNA export mediator pseudogene	0
chr13	59869666	59870587	922	*	25.5835	25.5835	5	Distal Intergenic	13	59873642	59874964	1323	1	ENSMUSG00000114669	-3055	NA	NA	NA	3055
chr1	160979281	160980204	924	*	25.5848	25.5848	5	Promoter (<=1kb)	1	160978585	161005863	27279	1	ENSMUSG00000026715	696	11905	Serpinc1	serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1	696
chr14	121256101	121257382	1282	*	25.3197	25.5875	5	Exon (ENSMUST00000026635/ENSMUSG00000025555, exon 15 of 27)	14	121248706	121253971	5266	1	ENSMUSG00000085133	7395	NA	NA	NA	7395
chr14	11554846	11555773	928	*	25.589	25.589	5	Promoter (1-2kb)	14	11553532	12242041	688510	1	ENSMUSG00000021745	1314	NA	NA	NA	1314
chr11	106261364	106262703	1340	*	25.5897	25.5898	5	Promoter (1-2kb)	11	106260206	106260313	108	1	ENSMUSG00000065162	1158	115487841	Gm23645	predicted gene, 23645	1158
chr17	36956686	36957547	862	*	25.5905	25.5905	5	Promoter (1-2kb)	17	36954356	36958559	4204	2	ENSMUSG00000036315	1012	66136	Polr1h	RNA polymerase I subunit H	1012
chr11	33085631	33086888	1258	*	25.586	25.5915	5	Distal Intergenic	11	33068551	33080521	11971	1	ENSMUSG00000087318	17080	NA	NA	NA	17080
chr14	52228207	52229402	1196	*	25.5918	25.5918	5	Intron (ENSMUST00000089752/ENSMUSG00000053754, intron 4 of 36)	14	52209785	52209894	110	2	ENSMUSG00000093044	-18313	100217445	Snord8	small nucleolar RNA, C/D box 8	18313
chr16	5118824	5119855	1032	*	25.5927	25.5927	5	Intron (ENSMUST00000035672/ENSMUSG00000039457, intron 1 of 21)	16	5086291	5132421	46131	2	ENSMUSG00000039457	12566	19041	Ppl	periplakin	12566
chr11	16600508	16601907	1400	*	25.4501	25.594	5	Distal Intergenic	11	16635109	16636066	958	2	ENSMUSG00000101316	34159	NA	NA	NA	34159
chr5	30889006	30889945	940	*	25.594	25.594	5	Promoter (<=1kb)	5	30888694	30906965	18272	1	ENSMUSG00000029165	312	231093	Agbl5	ATP/GTP binding protein-like 5	312
chr18	64526947	64527996	1050	*	25.5947	25.5947	5	Distal Intergenic	18	64499647	64516652	17006	2	ENSMUSG00000024587	-10295	70223	Nars	asparaginyl-tRNA synthetase	10295
chr1	92911702	92912611	910	*	25.5969	25.5969	5	Promoter (<=1kb)	1	92910783	92924384	13602	1	ENSMUSG00000026269	919	108657	Rnpepl1	arginyl aminopeptidase (aminopeptidase B)-like 1	919
chr2	121950928	121952473	1546	*	25.2396	25.598	5	Distal Intergenic	2	121956001	122013642	57642	1	ENSMUSG00000033411	-3528	329506	Ctdspl2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2	3528
chr1	151884536	151885707	1172	*	25.5999	25.5999	5	3' UTR	1	151875419	151887063	11645	1	ENSMUSG00000100685	9117	NA	NA	NA	9117
chr9	94821065	94822112	1048	*	25.5999	25.5999	5	Intron (ENSMUST00000033463/ENSMUSG00000031129, intron 5 of 15)	9	94751829	94751890	62	1	ENSMUSG00000098251	69236	102465763	Mir7656	microRNA 7656	69236
chr1	134261197	134262070	874	*	25.6015	25.6015	5	Distal Intergenic	1	134280885	134280991	107	2	ENSMUSG00000096676	18921	NA	NA	NA	18921
chr8	94873792	94874925	1134	*	25.6016	25.6016	5	Promoter (1-2kb)	8	94863828	94876330	12503	2	ENSMUSG00000040631	1405	114255	Dok4	docking protein 4	1405
chr5	106769134	106770237	1104	*	25.6021	25.6021	5	Distal Intergenic	5	106738117	106738764	648	2	ENSMUSG00000106301	-30370	NA	NA	NA	30370
