seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr7	42124589	42125128	540	*	8.81814	8.81814	4	Promoter (<=1kb)	7	42124937	42212627	87691	1	ENSDARG00000001999	0	100150128	adamts18	ADAM metallopeptidase with thrombospondin type 1 motif, 18	0
chr18	20832290	20832771	482	*	8.81857	8.81857	4	Promoter (<=1kb)	18	20736179	20832827	96649	2	ENSDARG00000040991	56	555837	cttnbp2	cortactin binding protein 2	56
chr1	37990682	37991185	504	*	8.81859	8.81859	4	5' UTR	1	37947450	38034725	87276	1	ENSDARG00000095811	43232	NA	NA	NA	43232
chr23	31263136	31263631	496	*	8.81882	8.81882	4	Distal Intergenic	23	31318864	31322421	3558	1	ENSDARG00000036903	-55233	553809	irak1bp1	interleukin-1 receptor-associated kinase 1 binding protein 1	55233
chr2	15627153	15627678	526	*	8.81917	8.81917	4	Distal Intergenic	2	15631498	15656247	24750	2	ENSDARG00000039979	28569	450002	tecrl2b	trans-2,3-enoyl-CoA reductase-like 2b	28569
chr25	18910367	18910832	466	*	8.81923	8.81923	4	Promoter (<=1kb)	25	18910546	18923872	13327	1	ENSDARG00000045814	0	393111	samm50	SAMM50 sorting and assembly machinery component	0
chr17	36711589	36712152	564	*	8.81958	8.81958	4	Intron (ENSDART00000154104/ENSDARG00000074839, intron 11 of 15)	17	36725899	36728292	2394	2	ENSDARG00000097318	16140	NA	NA	NA	16140
chr5	23260171	23260646	476	*	8.81965	8.81965	4	Distal Intergenic	5	23254133	23254787	655	2	ENSDARG00000094600	-5384	100005614	si:ch211-287c22.2p	si:ch211-287c22.2, pseudogene	5384
chr25	16044808	16045359	552	*	8.81973	8.81973	4	Intron (ENSDART00000104043/ENSDARG00000070683, intron 3 of 6)	25	16036180	16050451	14272	2	ENSDARG00000070683	5092	100038765	dkk3b	dickkopf WNT signaling pathway inhibitor 3b	5092
chr14	44834168	44834647	480	*	8.81993	8.81993	4	Intron (ENSDART00000159988/ENSDARG00000102831, intron 1 of 9)	14	44800142	44844177	44036	2	ENSDARG00000102831	9530	569234	fam193b	family with sequence similarity 193 member B	9530
chr11	30564245	30564748	504	*	8.81998	8.81998	4	Distal Intergenic	11	30570759	30779151	208393	1	ENSDARG00000006923	-6011	569528	cacna1ab	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit, b	6011
chr10	32160146	32160721	576	*	8.82016	8.82016	4	Promoter (<=1kb)	10	32160445	32179344	18900	1	ENSDARG00000014796	0	30283	wnt11	wingless-type MMTV integration site family, member 11	0
chr20	48650978	48651489	512	*	8.82044	8.82044	4	Exon (ENSDART00000108884/ENSDARG00000078161, exon 5 of 5)	20	48607291	48631856	24566	2	ENSDARG00000057151	-19122	553791	prep	prolyl endopeptidase	19122
chr4	11241582	11242053	472	*	8.82052	8.82052	4	Distal Intergenic	4	11246483	11249436	2954	2	ENSDARG00000096131	7383	NA	NA	NA	7383
chr19	42936177	42936714	538	*	8.82074	8.82074	4	Promoter (<=1kb)	19	42936537	42946697	10161	1	ENSDARG00000103815	0	NA	NA	NA	0
chr18	27095105	27095648	544	*	8.82126	8.82126	4	Promoter (<=1kb)	18	27095475	27103450	7976	1	ENSDARG00000068128	0	571470	ppp1r15b	protein phosphatase 1, regulatory subunit 15B	0
chr16	51543227	51543698	472	*	8.82145	8.82145	4	Promoter (<=1kb)	16	51505963	51543382	37420	2	ENSDARG00000062517	0	798535	fam110d	family with sequence similarity 110 member D	0
chr13	31183175	31183684	510	*	8.82185	8.82185	4	Intron (ENSDART00000086143/ENSDARG00000060845, intron 11 of 17)	13	31166480	31205507	39028	1	ENSDARG00000060845	16695	563132	antxr1d	ANTXR cell adhesion molecule 1d	16695
chr14	33145519	33146110	592	*	8.82187	8.82187	4	Promoter (<=1kb)	14	33145837	33165395	19559	1	ENSDARG00000060510	0	560313	cul4b	cullin 4B	0
chr13	30938153	30938660	508	*	8.82216	8.82216	4	Promoter (<=1kb)	13	30850627	30938417	87791	2	ENSDARG00000077009	0	NA	NA	NA	0
chr23	33631360	33631829	470	*	8.82237	8.82237	4	Promoter (<=1kb)	23	33521094	33631630	110537	2	ENSDARG00000006353	0	386787	itga5	integrin, alpha 5 (fibronectin receptor, alpha polypeptide)	0
chr3	60415881	60416380	500	*	8.82247	8.82247	4	Distal Intergenic	3	60400341	60400885	545	2	ENSDARG00000099260	-14996	563621	pitpnc1a	phosphatidylinositol transfer protein cytoplasmic 1a	14996
chr19	42396507	42396996	490	*	8.8227	8.8227	4	Intron (ENSDART00000163475/ENSDARG00000019426, intron 2 of 57)	19	42252951	42460233	207283	2	ENSDARG00000019426	63237	557667	trioa	trio Rho guanine nucleotide exchange factor a	63237
chr17	21289267	21289782	516	*	8.82295	8.82295	4	Exon (ENSDART00000103845/ENSDARG00000070598, exon 10 of 13)	17	21275296	21291577	16282	1	ENSDARG00000070598	13971	558487	eno4	enolase 4	13971
chr1	36264509	36265022	514	*	8.82323	8.82323	4	Intron (ENSDART00000160637/ENSDARG00000102082, intron 1 of 6)	1	36203197	36356009	152813	2	ENSDARG00000102082	90987	562171	nr3c2	nuclear receptor subfamily 3, group C, member 2	90987
chr24	8216894	8217449	556	*	8.82323	8.82323	4	Promoter (<=1kb)	24	8199506	8217207	17702	2	ENSDARG00000071774	0	565440	eef1e1	eukaryotic translation elongation factor 1 epsilon 1	0
chr23	16765748	16766273	526	*	8.82381	8.82381	4	Promoter (<=1kb)	23	16762077	16765969	3893	2	ENSDARG00000033567	0	449552	fkbp1ab	FKBP prolyl isomerase 1Ab	0
chr4	12564970	12565481	512	*	8.82395	8.82395	4	Distal Intergenic	4	12596831	12596955	125	2	ENSDARG00000085437	31474	NA	NA	NA	31474
chr15	6979904	6980401	498	*	8.82448	8.82448	4	Promoter (<=1kb)	15	6971834	6980124	8291	2	ENSDARG00000098999	0	556846	si:ch73-311h14.2	si:ch73-311h14.2	0
chr18	20469118	20469627	510	*	8.82452	8.82452	4	Promoter (<=1kb)	18	20447028	20469693	22666	2	ENSDARG00000014943	66	30627	kif23	kinesin family member 23	66
chr5	22173715	22174212	498	*	8.82483	8.82483	4	Promoter (<=1kb)	5	22173986	22180215	6230	1	ENSDARG00000093945	0	100307085	vma21	vacuolar ATPase assembly factor VMA21	0
chr10	45405893	45406354	462	*	8.82484	8.82484	4	Intron (ENSDART00000159797/ENSDARG00000098683, intron 1 of 7)	10	45401714	45497350	95637	1	ENSDARG00000098683	4179	100333571	zmiz2	zinc finger, MIZ-type containing 2	4179
chr12	8779805	8780384	580	*	8.82536	8.82536	4	Promoter (<=1kb)	12	8544032	8780156	236125	2	ENSDARG00000079939	0	558436	jmjd1cb	jumonji domain containing 1Cb	0
chr10	15226348	15226859	512	*	8.82541	8.82541	4	Distal Intergenic	10	15263503	15286449	22947	1	ENSDARG00000021982	-36644	101886051	sh3bp2	SH3-domain binding protein 2	36644
chr1	13711060	13711593	534	*	8.8255	8.8255	4	3' UTR	1	13719585	13729922	10338	1	ENSDARG00000022690	-7992	394095	chic2	cysteine-rich hydrophobic domain 2	7992
chr13	35262759	35263340	582	*	8.82556	8.82556	4	3' UTR	13	35244737	35244852	116	2	ENSDARG00000108942	-17907	NA	NA	NA	17907
chr1	14685371	14685850	480	*	8.82631	8.82631	4	Distal Intergenic	1	14604453	14642737	38285	2	ENSDARG00000079317	-42634	567965	dlc1	DLC1 Rho GTPase activating protein	42634
chr6	53503429	53504026	598	*	8.82648	8.82648	4	Exon (ENSDART00000158169/ENSDARG00000103390, exon 15 of 39)	6	53393746	53426394	32649	2	ENSDARG00000103308	-77035	259260	mst1	macrophage stimulating 1	77035
chr16	41546659	41547162	504	*	8.82666	8.82666	4	Intron (ENSDART00000168664/ENSDARG00000032743, intron 1 of 3)	16	41545638	41553893	8256	2	ENSDARG00000010032	6731	559138	cmtm7	CKLF-like MARVEL transmembrane domain containing 7	6731
chr2	56705161	56705722	562	*	8.82677	8.82677	4	Distal Intergenic	2	56685447	56701114	15668	2	ENSDARG00000106573	-4047	NA	NA	NA	4047
chr2	59344417	59344884	468	*	8.82695	8.82695	4	Distal Intergenic	2	59316117	59338153	22037	1	ENSDARG00000107013	28300	NA	NA	NA	28300
chr15	9294890	9295381	492	*	8.82712	8.82712	4	Promoter (<=1kb)	15	9257981	9296257	38277	2	ENSDARG00000100825	876	327379	calm3a	calmodulin 3a (phosphorylase kinase, delta)	876
chr19	15963949	15964500	552	*	8.82712	8.82712	4	Distal Intergenic	19	15946864	15951065	4202	2	ENSDARG00000035990	-12884	562291	cited4a	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4a	12884
chr10	32740305	32740878	574	*	8.82716	8.82738	4	Promoter (1-2kb)	10	32739229	32844972	105744	1	ENSDARG00000026499	1076	553417	ppm1e	protein phosphatase, Mg2+/Mn2+ dependent, 1E	1076
chr15	30862574	30863059	486	*	8.8274	8.8274	4	Intron (ENSDART00000100194/ENSDARG00000032614, intron 5 of 14)	15	30543904	30952156	408253	2	ENSDARG00000032614	89097	394084	msi2b	musashi RNA-binding protein 2b	89097
chr12	4677742	4678305	564	*	8.8275	8.8275	4	Exon (ENSDART00000128145/ENSDARG00000090895, exon 6 of 14)	12	4651133	4690648	39516	1	ENSDARG00000090895	26609	564520	kansl1a	KAT8 regulatory NSL complex subunit 1a	26609
chr19	9849600	9850157	558	*	8.82769	8.82769	4	Intron (ENSDART00000155948/ENSDARG00000036457, intron 2 of 5)	19	9852492	9857150	4659	2	ENSDARG00000077877	6993	NA	NA	NA	6993
chr23	39282601	39283084	484	*	8.82797	8.82797	4	Distal Intergenic	23	39227796	39234669	6874	1	ENSDARG00000044485	54805	572527	sall4	spalt-like transcription factor 4	54805
chr20	54802088	54802569	482	*	8.82808	8.82808	4	3' UTR	20	54796484	54799040	2557	2	ENSDARG00000095564	-3048	100536357	LOC100536357	growth hormone secretagogue receptor type 1 pseudogene	3048
chr6	54568131	54568648	518	*	8.82854	8.82854	4	Promoter (<=1kb)	6	54568412	54663588	95177	1	ENSDARG00000063649	0	794293	tead3b	TEA domain family member 3 b	0
chr15	40889203	40889678	476	*	8.82875	8.82875	4	Intron (ENSDART00000154187/ENSDARG00000033840, intron 5 of 30)	15	41070070	41106611	36542	1	ENSDARG00000053833	-180392	30669	mtnr1ba	melatonin receptor type 1Ba	180392
chr4	20158658	20159167	510	*	8.82897	8.82897	4	Distal Intergenic	4	20121977	20131185	9209	2	ENSDARG00000056145	-27473	NA	NA	NA	27473
chr18	137718	138209	492	*	8.82899	8.82899	4	Intron (ENSDART00000166522/ENSDARG00000036239, intron 1 of 9)	18	35725	146984	111260	2	ENSDARG00000036239	8775	266799	gatm	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	8775
chr13	14157941	14158418	478	*	8.82922	8.82922	4	Intron (ENSDART00000141103/ENSDARG00000056651, intron 1 of 8)	13	14253429	14253546	118	2	ENSDARG00000100008	95128	NA	NA	NA	95128
chr6	38954416	38954957	542	*	8.82923	8.82923	4	Distal Intergenic	6	38907511	38933190	25680	2	ENSDARG00000073850	-21226	792596	hdac7b	histone deacetylase 7b	21226
chr8	23927460	23927987	528	*	8.82941	8.82941	4	Exon (ENSDART00000143152/ENSDARG00000061466, exon 3 of 20)	8	23896349	23899477	3129	1	ENSDARG00000094586	31111	NA	NA	NA	31111
chr5	6476891	6477390	500	*	8.82987	8.82987	4	Promoter (<=1kb)	5	6476900	6543592	66693	1	ENSDARG00000108220	0	NA	NA	NA	0
chr2	10117737	10118302	566	*	8.83013	8.83013	4	Promoter (<=1kb)	2	10070781	10118020	47240	2	ENSDARG00000062991	0	767738	abi1b	abl-interactor 1b	0
chr1	29311030	29311607	578	*	8.83021	8.83021	4	Intron (ENSDART00000101779/ENSDARG00000060477, intron 8 of 14)	1	29279647	29506758	227112	1	ENSDARG00000060477	31383	791134	vps8	VPS8 subunit of CORVET complex	31383
chr2	45496000	45496487	488	*	8.8303	8.8303	4	Exon (ENSDART00000083957/ENSDARG00000059965, exon 6 of 18)	2	45476706	45483944	7239	2	ENSDARG00000102729	-12056	101886156	LOC101886156	sterile alpha motif domain-containing protein 9-like	12056
chr10	15896678	15897175	498	*	8.83045	8.83045	4	Intron (ENSDART00000136789/ENSDARG00000063309, intron 2 of 23)	10	15857748	15921450	63703	2	ENSDARG00000063309	24275	565446	tjp2a	tight junction protein 2a (zona occludens 2)	24275
chr18	23332849	23333346	498	*	8.8305	8.8305	4	Intron (ENSDART00000171594/ENSDARG00000031756, intron 6 of 9)	18	23375175	23467233	92059	1	ENSDARG00000001414	-41829	562393	mctp2a	multiple C2 domains, transmembrane 2a	41829
chr21	4461714	4462191	478	*	8.83071	8.83071	4	Distal Intergenic	21	4475325	4475441	117	2	ENSDARG00000108101	13250	NA	NA	NA	13250
chr18	37265656	37266141	486	*	8.83082	8.83082	4	Exon (ENSDART00000132230/ENSDARG00000068406, exon 2 of 3)	18	37264323	37271028	6706	2	ENSDARG00000068406	4887	65235	six5	SIX homeobox 5	4887
chr11	36220081	36220576	496	*	8.8309	8.8309	4	Exon (ENSDART00000128245/ENSDARG00000090297, exon 2 of 5)	11	36215498	36227833	12336	1	ENSDARG00000090297	4583	100537878	ldlrad2	low density lipoprotein receptor class A domain containing 2	4583
chr19	16071152	16071705	554	*	8.83091	8.83091	4	Distal Intergenic	19	16111676	16122736	11061	1	ENSDARG00000030700	-39971	322089	ctps1a	CTP synthase 1a	39971
chr20	38822530	38823071	542	*	8.83095	8.83095	4	Promoter (<=1kb)	20	38821696	38824517	2822	1	ENSDARG00000014927	834	563732	uts1	urotensin 1	834
chr19	14750913	14751396	484	*	8.83098	8.83098	4	Distal Intergenic	19	14669636	14684052	14417	1	ENSDARG00000011797	81277	568893	tent5bb	terminal nucleotidyltransferase 5Bb	81277
chr22	20317028	20317573	546	*	8.83114	8.83114	4	Promoter (<=1kb)	22	20288335	20317189	28855	2	ENSDARG00000099999	0	664768	tcf3b	transcription factor 3b	0
chr7	28376547	28377034	488	*	8.83118	8.83118	4	Promoter (<=1kb)	7	28352101	28376766	24666	2	ENSDARG00000054423	0	57957	slc7a6	solute carrier family 7 member 6	0
chr16	53313858	53314393	536	*	8.83185	8.83185	4	Exon (ENSDART00000128140/ENSDARG00000086950, exon 4 of 13)	16	53306767	53360547	53781	1	ENSDARG00000086950	7091	NA	NA	NA	7091
chr15	27965723	27966290	568	*	8.83205	8.83205	4	Distal Intergenic	15	27990102	27990217	116	2	ENSDARG00000106840	23927	NA	NA	NA	23927
chr25	35729307	35729844	538	*	8.83209	8.83209	4	Exon (ENSDART00000073398/ENSDARG00000051730, exon 2 of 11)	25	35717063	35732820	15758	2	ENSDARG00000051730	2976	559395	slc7a10b	solute carrier family 7 member 10b	2976
chr16	27646121	27646642	522	*	8.83225	8.83225	4	Exon (ENSDART00000140460/ENSDARG00000076752, exon 26 of 28)	16	27659075	27667889	8815	1	ENSDARG00000094881	-12433	100534935	si:ch211-197h24.8	si:ch211-197h24.8	12433
chr9	3428958	3429503	546	*	8.83252	8.83252	4	Promoter (<=1kb)	9	3425076	3429191	4116	2	ENSDARG00000079964	0	30574	dlx2a	distal-less homeobox 2a	0
chr23	43558206	43558669	464	*	8.83256	8.83256	4	Intron (ENSDART00000134142/ENSDARG00000038113, intron 1 of 5)	23	43514585	43561371	46787	2	ENSDARG00000038113	2702	321636	rprd1b	regulation of nuclear pre-mRNA domain containing 1B	2702
chr3	61943891	61944388	498	*	8.83261	8.83261	4	Exon (ENSDART00000074174/ENSDARG00000052344, exon 15 of 29)	3	61936766	61958022	21257	2	ENSDARG00000052344	13634	492761	tbl3	transducin beta like 3	13634
chr17	33766603	33767100	498	*	8.83285	8.83285	4	Promoter (<=1kb)	17	33766904	33953977	187074	1	ENSDARG00000015449	0	797512	fut8a	fucosyltransferase 8a (alpha (1,6) fucosyltransferase)	0
chr2	8001596	8002095	500	*	8.83133	8.83295	4	Promoter (<=1kb)	2	7966666	8002697	36032	2	ENSDARG00000008966	602	393581	tbl1xr1b	tbl1x receptor 1b	602
chr1	58784296	58785609	1314	*	8.833	8.833	4	Intron (ENSDART00000171784/ENSDARG00000105060, intron 7 of 7)	1	58794191	58798723	4533	2	ENSDARG00000102700	13114	NA	NA	NA	13114
chr10	26468099	26468612	514	*	8.83355	8.83355	4	Promoter (<=1kb)	10	26307111	26468438	161328	2	ENSDARG00000079850	0	553300	dchs1b	dachsous cadherin-related 1b	0
chr14	25011680	25012205	526	*	8.83365	8.83365	4	Promoter (<=1kb)	14	24836519	25011813	175295	2	ENSDARG00000061940	0	101882850	htr4	5-hydroxytryptamine receptor 4	0
chr21	17221538	17222021	484	*	8.83367	8.83367	4	3' UTR	21	17243516	17259903	16388	2	ENSDARG00000079947	37882	100151531	gfi1b	growth factor independent 1B transcription repressor	37882
chr13	15223441	15223948	508	*	8.8337	8.8337	4	Intron (ENSDART00000129314/ENSDARG00000039563, intron 10 of 14)	13	15325684	15326632	949	2	ENSDARG00000108507	102684	NA	NA	NA	102684
chr19	1434832	1435325	494	*	8.83395	8.83395	4	Distal Intergenic	19	1419603	1426558	6956	2	ENSDARG00000107120	-8274	NA	NA	NA	8274
chr5	27400048	27400507	460	*	8.83406	8.83406	4	3' UTR	5	27324194	27394532	70339	2	ENSDARG00000014962	-5516	557926	ppp3cca	protein phosphatase 3, catalytic subunit, gamma isozyme, a	5516
chr17	3842456	3842997	542	*	8.83423	8.83423	4	Promoter (<=1kb)	17	3842400	3867696	25297	1	ENSDARG00000101512	56	792311	tmx4	thioredoxin-related transmembrane protein 4	56
chr14	42684907	42685418	512	*	8.83448	8.83448	4	Distal Intergenic	14	42611441	42633582	22142	2	ENSDARG00000102824	-51325	360138	pcdh10b	protocadherin 10b	51325
chr12	16297953	16298482	530	*	8.83504	8.83504	4	Intron (ENSDART00000168105/ENSDARG00000061194, intron 18 of 20)	12	16279378	16332151	52774	2	ENSDARG00000061194	33669	562999	hectd2	HECT domain containing 2	33669
chr17	25427245	25427782	538	*	8.83525	8.83532	4	Promoter (1-2kb)	17	25425932	25461984	36053	1	ENSDARG00000022995	1313	368255	clic4	chloride intracellular channel 4	1313
chr21	11530371	11530874	504	*	8.83539	8.83539	4	Intron (ENSDART00000132699/ENSDARG00000058693, intron 3 of 29)	21	11473260	11564415	91156	2	ENSDARG00000058693	33541	563084	cast	calpastatin	33541
chr3	14430627	14431146	520	*	8.83549	8.83549	4	Exon (ENSDART00000146728/ENSDARG00000093469, exon 3 of 9)	3	14422013	14456318	34306	1	ENSDARG00000093469	8614	100329742	znf653	zinc finger protein 653	8614
chr14	10272373	10272832	460	*	8.83582	8.83582	4	Intron (ENSDART00000160723/ENSDARG00000079826, intron 1 of 1)	14	10261090	10293151	32062	1	ENSDARG00000079826	11283	100151331	gpr174	G protein-coupled receptor 174	11283
chr10	26240661	26241186	526	*	8.83595	8.83595	4	Promoter (<=1kb)	10	26229094	26241053	11960	2	ENSDARG00000069129	0	550342	arfip2b	ADP-ribosylation factor interacting protein 2b	0
chr21	2147193	2147738	546	*	8.83642	8.83642	4	Promoter (<=1kb)	21	2144974	2147476	2503	2	ENSDARG00000101593	0	567932	zgc:163077	zgc:163077	0
chr16	1352411	1352898	488	*	8.83644	8.83644	4	Intron (ENSDART00000149299/ENSDARG00000058992, intron 1 of 10)	16	1338362	1373218	34857	1	ENSDARG00000058992	14049	565295	cers2b	ceramide synthase 2b	14049
chr20	4378815	4379284	470	*	8.83655	8.83655	4	Distal Intergenic	20	4505888	4513709	7822	1	ENSDARG00000099252	-126604	767791	ipcef1	interaction protein for cytohesin exchange factors 1	126604
chr15	28875293	28875840	548	*	8.83696	8.83696	4	Distal Intergenic	15	28851768	28869545	17778	2	ENSDARG00000090386	-5748	792693	polr1g	RNA polymerase I subunit G	5748
chr12	38623245	38623734	490	*	8.83759	8.83759	4	Exon (ENSDART00000130371/ENSDARG00000053026, exon 17 of 20)	12	38633103	38681547	48445	1	ENSDARG00000074041	-9369	100151075	abca5	ATP-binding cassette, sub-family A (ABC1), member 5	9369
chr3	23975158	23975651	494	*	8.83776	8.83776	4	Intron (ENSDART00000138270/ENSDARG00000006786, intron 7 of 9)	3	23965409	23965488	80	1	ENSDARG00000080838	9749	100033675	mir152	microRNA 152	9749
chr21	30508200	30508671	472	*	8.83782	8.83782	4	Promoter (<=1kb)	21	30503770	30508426	4657	2	ENSDARG00000019312	0	562596	rab39ba	RAB39B, member RAS oncogene family a	0
chr18	13391205	13391720	516	*	8.83786	8.83786	4	Promoter (<=1kb)	18	13355628	13391594	35967	2	ENSDARG00000062933	0	561893	cmip	c-Maf inducing protein	0
chr23	31669656	31670187	532	*	8.83786	8.83786	4	Promoter (<=1kb)	23	31669910	31678776	8867	1	ENSDARG00000036868	0	403035	tbpl1	TBP-like 1	0
chr7	61432653	61433116	464	*	8.83835	8.83835	4	Distal Intergenic	7	61450767	61495983	45217	1	ENSDARG00000038865	-17651	406421	acox3	acyl-CoA oxidase 3, pristanoyl	17651
chr21	25060224	25060735	512	*	8.83861	8.83861	4	Intron (ENSDART00000167523/ENSDARG00000056267, intron 5 of 20)	21	25083941	25135179	51239	1	ENSDARG00000061865	-23206	569118	ddx10	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10	23206
chr4	57943479	57943998	520	*	8.8387	8.8387	4	Intron (ENSDART00000132071/ENSDARG00000092475, intron 1 of 1)	4	57963129	57965357	2229	2	ENSDARG00000095998	21359	NA	NA	NA	21359
chr2	43596058	43596569	512	*	8.83881	8.83881	4	Distal Intergenic	2	43619823	43683302	63480	1	ENSDARG00000027290	-23254	402973	nrp1b	neuropilin 1b	23254
chr12	25509020	25509583	564	*	8.83892	8.83892	4	Promoter (<=1kb)	12	25509325	25511981	2657	1	ENSDARG00000054879	0	30636	six3b	SIX homeobox 3b	0
chr4	33184214	33184733	520	*	8.83959	8.83959	4	Distal Intergenic	4	33162461	33177999	15539	2	ENSDARG00000089304	-6215	NA	NA	NA	6215
chr17	32623210	32623699	490	*	8.83961	8.83961	4	Intron (ENSDART00000087565/ENSDARG00000061405, intron 1 of 3)	17	32619073	32656010	36938	1	ENSDARG00000061405	4137	767647	eva1a	eva-1 homolog A (C. elegans)	4137
chr10	28484446	28484951	506	*	8.83972	8.83972	4	3' UTR	10	28424406	28482288	57883	2	ENSDARG00000043493	-2158	323579	cltca	clathrin, heavy chain a (Hc)	2158
chr16	28589952	28590463	512	*	8.83997	8.83997	4	Distal Intergenic	16	28612534	28640166	27633	1	ENSDARG00000079788	-22071	795681	fam171a1	family with sequence similarity 171 member A1	22071
chr23	36197994	36198587	594	*	8.84028	8.84028	4	3' UTR	23	36201653	36365453	163801	1	ENSDARG00000101441	-3066	64000	lima1a	LIM domain and actin binding 1a	3066
chr6	29112759	29113272	514	*	8.84041	8.84041	4	Exon (ENSDART00000087440/ENSDARG00000061362, exon 6 of 6)	6	29106288	29106384	97	1	ENSDARG00000082960	6471	NA	NA	NA	6471
chr17	22720741	22721204	464	*	8.84071	8.84071	4	3' UTR	17	22740290	22927281	186992	1	ENSDARG00000007918	-19086	317640	ttc27	tetratricopeptide repeat domain 27	19086
chr20	35533725	35534242	518	*	8.84073	8.84073	4	Promoter (1-2kb)	20	35535421	35563061	27641	1	ENSDARG00000070052	-1179	565665	tdrd6	tudor domain containing 6	1179
chr5	14101955	14102428	474	*	8.84075	8.84075	4	Intron (ENSDART00000113037/ENSDARG00000079611, intron 1 of 14)	5	14141935	14142052	118	1	ENSDARG00000083583	-39507	NA	NA	NA	39507
chr15	46795840	46796389	550	*	8.84079	8.84079	4	Exon (ENSDART00000178740/ENSDARG00000105948, exon 4 of 4)	15	46795806	46800358	4553	2	ENSDARG00000105948	3969	NA	NA	NA	3969
chr4	13058267	13058770	504	*	8.84139	8.84139	4	Exon (ENSDART00000162277/ENSDARG00000015053, exon 17 of 25)	4	13024658	13025319	662	2	ENSDARG00000106390	-32948	NA	NA	NA	32948
chr10	18162937	18163490	554	*	8.84181	8.84181	4	Distal Intergenic	10	18049721	18114072	64352	1	ENSDARG00000106612	113216	NA	NA	NA	113216
chr7	71961222	71961703	482	*	8.84208	8.84208	4	Distal Intergenic	7	71965993	71966111	119	2	ENSDARG00000083050	4408	NA	NA	NA	4408
chr7	71782894	71783367	474	*	8.84257	8.84257	4	3' UTR	7	71786414	71789463	3050	2	ENSDARG00000100041	6096	NA	NA	NA	6096
chr19	2221939	2222414	476	*	8.84262	8.84262	4	Promoter (<=1kb)	19	2210909	2222343	11435	2	ENSDARG00000024416	0	402856	polr1f	RNA polymerase I subunit F	0
chr16	53521167	53521728	562	*	8.84263	8.84263	4	Exon (ENSDART00000101404/ENSDARG00000069594, exon 19 of 36)	16	53500058	53566489	66432	1	ENSDARG00000069594	21109	100331282	kif13a	kinesin family member 13A	21109
chr19	41721200	41721677	478	*	8.84273	8.84273	4	Intron (ENSDART00000077121/ENSDARG00000054848, intron 1 of 11)	19	41705658	41786935	81278	2	ENSDARG00000099353	65258	100537523	slc25a13	solute carrier family 25 member 13	65258
chr20	21775349	21775822	474	*	8.843	8.843	4	Intron (ENSDART00000152768/ENSDARG00000030107, intron 80 of 98)	20	21683966	21735986	52021	1	ENSDARG00000016454	91383	317734	esr2a	estrogen receptor 2a	91383
chr16	24045489	24046038	550	*	8.8431	8.8431	4	Promoter (<=1kb)	16	24045712	24048429	2718	1	ENSDARG00000040295	0	30314	apoeb	apolipoprotein Eb	0
chr20	13986819	13987310	492	*	8.84324	8.84324	4	Promoter (<=1kb)	20	13987151	13997930	10780	1	ENSDARG00000005619	0	394025	nek2	NIMA-related kinase 2	0
chr16	7778745	7779244	500	*	8.84326	8.84326	4	Promoter (<=1kb)	16	7771021	7778822	7802	2	ENSDARG00000058532	0	NA	NA	NA	0
chr4	35673486	35673977	492	*	8.84347	8.84347	4	Promoter (<=1kb)	4	35674278	35681323	7046	1	ENSDARG00000106807	-301	NA	NA	NA	301
chr15	42069477	42069956	480	*	8.84476	8.84476	4	Exon (ENSDART00000004338/ENSDARG00000010767, exon 3 of 17)	15	41987914	42081796	93883	2	ENSDARG00000010767	11840	30687	epha4l	eph receptor A4, like	11840
chr13	46202322	46202813	492	*	8.84485	8.84485	4	Intron (ENSDART00000098269/ENSDARG00000058115, intron 9 of 16)	13	46162095	46292968	130874	2	ENSDARG00000058115	90155	352940	fgfr2	fibroblast growth factor receptor 2	90155
chr9	54612270	54612799	530	*	8.84511	8.84511	4	Promoter (<=1kb)	9	54612562	54614146	1585	1	ENSDARG00000077777	0	793949	tmsb4x	thymosin beta 4 X-linked	0
chr4	5083429	5083934	506	*	8.84518	8.84518	4	Promoter (<=1kb)	4	5017055	5083765	66711	2	ENSDARG00000039343	0	394240	ahcyl2b	adenosylhomocysteinase like 2b	0
chr23	32101784	32102309	526	*	8.8454	8.8454	4	Promoter (<=1kb)	23	32102043	32111690	9648	1	ENSDARG00000078654	0	107966129	tpx2	TPX2 microtubule nucleation factor	0
chr8	35616123	35616632	510	*	8.84568	8.84568	4	Intron (ENSDART00000111021/ENSDARG00000075277, intron 1 of 8)	8	35483484	36031303	547820	1	ENSDARG00000075277	132639	101884658	si:dkeyp-14d3.1	si:dkeyp-14d3.1	132639
chr8	20469397	20469856	460	*	8.84589	8.84589	4	Intron (ENSDART00000138794/ENSDARG00000034056, intron 1 of 1)	8	20463804	20527870	64067	1	ENSDARG00000034056	5593	561724	csnk1g2b	casein kinase 1, gamma 2b	5593
chr18	44802159	44802624	466	*	8.84596	8.84596	4	Promoter (<=1kb)	18	44802257	44827292	25036	1	ENSDARG00000078983	0	799102	fam118b	family with sequence similarity 118 member B	0
