seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr7	64182906	64183549	644	*	13.3266	13.3359	8	Distal Intergenic	7	63961241	64173170	211930	2	ENSDARG00000100518	-9736	559690	arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	9736
chr23	3145475	3146068	594	*	13.4812	13.4812	8	Distal Intergenic	23	3112531	3112646	116	2	ENSDARG00000107622	-32829	NA	NA	NA	32829
chr11	45042528	45043145	618	*	13.5064	13.5064	9	Promoter (<=1kb)	11	45024959	45042768	17810	2	ENSDARG00000103831	0	325167	ankrd13c	ankyrin repeat domain 13C	0
chr9	21364238	21364761	524	*	13.6021	13.6021	9	Exon (ENSDART00000145933/ENSDARG00000067751, exon 8 of 8)	9	21354148	21365484	11337	1	ENSDARG00000067751	10090	100151173	si:rp71-68n21.9	si:rp71-68n21.9	10090
chr10	45498660	45499219	560	*	13.6344	13.6344	9	Promoter (<=1kb)	10	45499085	45505655	6571	1	ENSDARG00000103994	0	335519	ppiab	peptidylprolyl isomerase Ab (cyclophilin A)	0
chr5	827393	827836	444	*	13.8182	13.8182	9	Promoter (<=1kb)	5	825789	827000	1212	2	ENSDARG00000089382	-393	100037361	zgc:158463	zgc:158463	393
chr14	708112	708577	466	*	13.821	13.821	9	Exon (ENSDART00000157494/ENSDARG00000043031, exon 17 of 18)	14	713482	718193	4712	2	ENSDARG00000100649	9616	403127	tlr1	toll-like receptor 1	9616
chr18	2710203	2710652	450	*	13.8761	13.8761	9	Distal Intergenic	18	2635147	2700491	65345	2	ENSDARG00000099724	-9712	404605	relt	RELT TNF receptor	9712
chr21	25817702	25818305	604	*	14.4615	14.4615	9	Distal Intergenic	21	25759270	25765381	6112	2	ENSDARG00000069507	-52321	678636	mettl27	methyltransferase like 27	52321
chr13	18979971	18980834	864	*	14.4637	14.4637	9	Intron (ENSDART00000113466/ENSDARG00000076088, intron 1 of 7)	13	18976778	19029245	52468	1	ENSDARG00000076088	3193	NA	NA	NA	3193
chr25	24513663	24514198	536	*	14.6152	14.6152	9	Distal Intergenic	25	24519169	24626325	107157	1	ENSDARG00000062000	-4971	100007078	abtb2b	ankyrin repeat and BTB (POZ) domain containing 2b	4971
chr19	24903802	24904329	528	*	14.6421	14.6421	9	Promoter (<=1kb)	19	24904180	24908103	3924	1	ENSDARG00000036107	0	368359	txnipa	thioredoxin interacting protein a	0
chr6	52212294	52212763	470	*	14.7397	14.7397	9	Promoter (<=1kb)	6	52212575	52225290	12716	1	ENSDARG00000013078	0	323055	ywhaba	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide a	0
chr22	759989	760480	492	*	14.7783	14.7783	9	Promoter (<=1kb)	22	756789	760665	3877	2	ENSDARG00000020298	185	30079	btg2	B-cell translocation gene 2	185
chr23	44951503	44951922	420	*	14.9249	14.9249	9	Distal Intergenic	23	44925595	44925716	122	1	ENSDARG00000102005	25908	NA	NA	NA	25908
chr17	34856014	34856599	586	*	15.0327	15.0327	9	Promoter (1-2kb)	17	34758942	34857812	98871	2	ENSDARG00000097163	1213	NA	NA	NA	1213
chr8	20105776	20106383	608	*	15.0478	15.0478	9	Promoter (<=1kb)	8	20040902	20106166	65265	2	ENSDARG00000013575	0	503590	rfx2	regulatory factor X, 2 (influences HLA class II expression)	0
chr22	4414010	4414641	632	*	15.1517	15.1517	9	Promoter (<=1kb)	22	4413132	4414505	1374	2	ENSDARG00000076264	0	100170800	zgc:195170	zgc:195170	0
chr24	41357019	41357496	478	*	15.786	15.786	9	Promoter (<=1kb)	24	41303914	41357193	53280	2	ENSDARG00000044422	0	30457	acvr2ba	activin A receptor type 2Ba	0
chr6	53131982	53132591	610	*	16.4181	16.4181	9	Intron (ENSDART00000154429/ENSDARG00000017294, intron 1 of 8)	6	53051837	53146007	94171	2	ENSDARG00000017294	13416	327650	gnai2b	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2b	13416
chr8	34862877	34863440	564	*	16.4611	16.4611	9	Distal Intergenic	8	34831411	34832612	1202	2	ENSDARG00000101243	-30265	100333095	LOC100333095	E3 ubiquitin-protein ligase RBBP6-like	30265
chr22	111505	112042	538	*	16.6415	16.6415	9	Promoter (<=1kb)	22	96767	111803	15037	2	ENSDARG00000100252	0	335083	capzb	capping actin protein of muscle Z-line subunit beta	0
chr15	30935589	30936098	510	*	16.7514	16.7514	9	5' UTR	15	30543904	30952156	408253	2	ENSDARG00000032614	16058	394084	msi2b	musashi RNA-binding protein 2b	16058
chr9	263754	264377	624	*	16.9806	16.9806	9	Promoter (<=1kb)	9	252945	264178	11234	2	ENSDARG00000099039	0	321844	pcbp2	poly(rC) binding protein 2	0
chr4	28579790	28580617	828	*	17.0712	17.0712	9	Distal Intergenic	4	28644784	28651122	6339	2	ENSDARG00000104584	70505	NA	NA	NA	70505
chr15	25660312	25660887	576	*	17.2523	17.2523	9	3' UTR	15	25641544	25649623	8080	2	ENSDARG00000087793	-10689	100002736	si:dkey-54n8.2	si:dkey-54n8.2	10689
chr20	30954691	30955320	630	*	17.409	17.409	9	Intron (ENSDART00000062532/ENSDARG00000042627, intron 1 of 7)	20	30991214	30998155	6942	2	ENSDARG00000042630	42835	393167	hebp2	heme binding protein 2	42835
chr25	6262542	6263135	594	*	17.4257	17.4257	9	Promoter (<=1kb)	25	6222282	6263869	41588	2	ENSDARG00000079716	734	563090	sin3aa	SIN3 transcription regulator family member Aa	734
chr8	53118621	53119154	534	*	17.733	17.733	9	Intron (ENSDART00000164792/ENSDARG00000075917, intron 32 of 77)	8	53144960	53145038	79	1	ENSDARG00000080758	-25806	100628779	mir181a-2	microRNA 181a-2	25806
chr19	48253976	48254581	606	*	18.2194	18.2194	9	Distal Intergenic	19	48302992	48304199	1208	2	ENSDARG00000108316	49618	NA	NA	NA	49618
chr2	14834672	14836081	1410	*	18.313	18.313	9	Intron (ENSDART00000170687/ENSDARG00000074233, intron 3 of 16)	2	14821352	14823253	1902	2	ENSDARG00000092066	-11419	110438174	LOC110438174	uncharacterized LOC110438174	11419
chr16	34258376	34258891	516	*	18.4717	18.4717	9	Exon (ENSDART00000081066/ENSDARG00000032221, exon 8 of 15)	16	34231583	34240972	9390	2	ENSDARG00000037158	-17404	406457	rcc1	regulator of chromosome condensation 1	17404
chr7	34195551	34196662	1112	*	19.5895	19.5895	9	Distal Intergenic	7	34200886	34204219	3334	2	ENSDARG00000077910	7557	100332358	LOC100332358	counting factor associated protein D-like	7557
chr10	16878627	16879494	868	*	19.6733	19.6733	9	Distal Intergenic	10	16899545	16910357	10813	2	ENSDARG00000103135	30863	394006	stoml2	stomatin (EPB72)-like 2	30863
chr22	11463345	11463956	612	*	23.1381	23.1381	9	Promoter (<=1kb)	22	11411023	11463554	52532	2	ENSDARG00000008407	0	449539	tspan7b	tetraspanin 7b	0
chr16	26013439	26014695	1257	*	24.4555	24.4555	9	Distal Intergenic	16	26039777	26040958	1182	1	ENSDARG00000090707	-25082	NA	NA	NA	25082
chr4	36113537	36115118	1582	*	25.7864	25.7864	9	Intron (ENSDART00000159872/ENSDARG00000101623, intron 1 of 1)	4	35994749	36120033	125285	2	ENSDARG00000101623	4915	NA	NA	NA	4915
chr8	34866729	34867908	1180	*	26.3646	26.3646	9	Distal Intergenic	8	34831411	34832612	1202	2	ENSDARG00000101243	-34117	100333095	LOC100333095	E3 ubiquitin-protein ligase RBBP6-like	34117
chr21	25802775	25803914	1140	*	26.6032	26.6032	9	Distal Intergenic	21	25759270	25765381	6112	2	ENSDARG00000069507	-37394	678636	mettl27	methyltransferase like 27	37394
chr3	55101536	55103027	1492	*	27.9888	28.1041	9	Distal Intergenic	3	54963995	55073946	109952	2	ENSDARG00000035706	-27590	553459	dock6	dedicator of cytokinesis 6	27590
