seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr3	5774725	5775328	604	*	10.5882	10.5882	5	Distal Intergenic	3	5787688	5787811	124	2	ENSDARG00000085478	12483	NA	NA	NA	12483
chr5	22098858	22099471	614	*	10.5885	10.5885	5	Promoter (<=1kb)	5	22087257	22099210	11954	2	ENSDARG00000020482	0	321994	nono	non-POU domain containing, octamer-binding	0
chr18	730036	730611	576	*	10.5933	10.5933	5	Promoter (<=1kb)	18	730401	733830	3430	1	ENSDARG00000100044	0	108179070	LOC108179070	protogenin A-like	0
chr2	15456466	15457027	562	*	10.594	10.594	5	Promoter (<=1kb)	2	15440938	15457018	16081	2	ENSDARG00000002947	0	100170781	abcd3b	ATP-binding cassette, sub-family D (ALD), member 3b	0
chr22	324366	324925	560	*	10.5941	10.5941	5	Distal Intergenic	22	337343	342777	5435	2	ENSDARG00000046002	17852	553536	necap2	NECAP endocytosis associated 2	17852
chr24	743267	743832	566	*	10.5959	10.5959	5	Intron (ENSDART00000168961/ENSDARG00000006617, intron 12 of 12)	24	697764	697878	115	2	ENSDARG00000106476	-45389	NA	NA	NA	45389
chr18	16934877	16935480	604	*	10.3575	10.5974	5	Promoter (<=1kb)	18	16929360	16935155	5796	2	ENSDARG00000093864	0	327060	wee1	WEE1 G2 checkpoint kinase	0
chr2	848694	849345	652	*	10.599	10.599	5	Promoter (<=1kb)	2	848413	849804	1392	2	ENSDARG00000030896	459	100537750	foxq1a	forkhead box Q1a	459
chr22	10928005	10928678	674	*	10.6013	10.6013	5	Intron (ENSDART00000105823/ENSDARG00000071524, intron 2 of 20)	22	10780266	10861531	81266	2	ENSDARG00000042308	-66474	562264	arhgef18b	rho/rac guanine nucleotide exchange factor (GEF) 18b	66474
chr13	24088004	24088683	680	*	10.6036	10.6036	5	Promoter (<=1kb)	13	23938127	24088345	150219	2	ENSDARG00000003829	0	570248	galnt2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2	0
chr17	45421152	45421751	600	*	10.6036	10.6036	5	Promoter (<=1kb)	17	45421115	45427407	6293	1	ENSDARG00000002353	37	393842	tagapa	T cell activation RhoGTPase activating protein a	37
chr5	49103825	49104372	548	*	10.605	10.605	5	Promoter (<=1kb)	5	49103746	49122419	18674	1	ENSDARG00000098045	79	NA	NA	NA	79
chr17	51135182	51135831	650	*	10.6153	10.6153	5	Promoter (<=1kb)	17	51117190	51135765	18576	2	ENSDARG00000004870	0	30221	psen1	presenilin 1	0
chr11	34561814	34562355	542	*	10.6157	10.6157	5	Promoter (<=1kb)	11	34562106	34652864	90759	1	ENSDARG00000027065	0	100073328	slc38a3a	solute carrier family 38 member 3a	0
chr21	37321385	37321936	552	*	10.6163	10.6163	5	Intron (ENSDART00000144178/ENSDARG00000054307, intron 1 of 8)	21	37300022	37342059	42038	2	ENSDARG00000054307	20123	337153	zgc:77151	zgc:77151	20123
chr7	71712324	71712847	524	*	10.6166	10.6166	5	Distal Intergenic	7	71757158	71765614	8457	1	ENSDARG00000006300	-44311	436709	psmd9	proteasome 26S subunit, non-ATPase 9	44311
chr3	32013479	32014094	616	*	10.6201	10.6201	5	5' UTR	3	32010668	32019453	8786	1	ENSDARG00000037941	2811	436686	syt5a	synaptotagmin Va	2811
chr11	31806694	31807253	560	*	10.6216	10.6216	5	Distal Intergenic	11	31722932	31723048	117	1	ENSDARG00000107485	83762	NA	NA	NA	83762
chr10	486679	487216	538	*	10.6236	10.6236	5	Intron (ENSDART00000145220/ENSDARG00000074329, intron 7 of 15)	10	504893	510661	5769	1	ENSDARG00000095223	-17677	NA	NA	NA	17677
chr14	21984686	21985241	556	*	10.6243	10.6243	5	Distal Intergenic	14	21996542	22070675	74134	1	ENSDARG00000076230	-11301	563932	atp10b	ATPase phospholipid transporting 10B	11301
chr7	11816286	11816963	678	*	10.6298	10.6298	5	Promoter (1-2kb)	7	11808826	11818124	9299	2	ENSDARG00000058369	1161	569582	mex3b	mex-3 RNA binding family member B	1161
chr9	52033717	52034488	772	*	10.6303	10.6303	5	Promoter (<=1kb)	9	52019180	52034070	14891	2	ENSDARG00000067723	0	767660	tank	TRAF family member-associated NFKB activator	0
chr6	48095401	48096044	644	*	10.6309	10.6309	5	Promoter (<=1kb)	6	48069936	48095583	25648	2	ENSDARG00000007412	0	100321338	slc2a1b	solute carrier family 2 member 1b	0
chr4	15327011	15327602	592	*	10.6324	10.6324	5	Intron (ENSDART00000016230/ENSDARG00000019328, intron 2 of 30)	4	15219174	15442980	223807	2	ENSDARG00000019328	115378	325938	plxna4	plexin A4	115378
chr1	47080230	47080853	624	*	10.6326	10.6326	5	Promoter (<=1kb)	1	47010692	47080510	69819	2	ENSDARG00000069438	0	561943	neurl1aa	neuralized E3 ubiquitin protein ligase 1Aa	0
chr8	33613391	33614014	624	*	10.6356	10.6356	5	Exon (ENSDART00000156506/ENSDARG00000094865, exon 4 of 4)	8	33584420	33606438	22019	2	ENSDARG00000107838	-6953	NA	NA	NA	6953
chr13	43266560	43267089	530	*	10.6359	10.6359	5	Promoter (<=1kb)	13	43266618	43273374	6757	1	ENSDARG00000056986	0	337795	dact2	dishevelled-binding antagonist of beta-catenin 2	0
chr1	43346850	43347419	570	*	10.639	10.639	5	Promoter (<=1kb)	1	43339047	43347634	8588	2	ENSDARG00000103871	215	565042	si:ch73-109d9.2	si:ch73-109d9.2	215
chr14	48805623	48806188	566	*	10.6411	10.6411	5	Exon (ENSDART00000169300/ENSDARG00000005482, exon 30 of 32)	14	48644326	48685092	40767	1	ENSDARG00000108276	161297	NA	NA	NA	161297
chr8	10093525	10094122	598	*	10.6418	10.6418	5	Distal Intergenic	8	10130796	10133141	2346	1	ENSDARG00000108323	-36674	NA	NA	NA	36674
chr20	34747342	34747869	528	*	10.6455	10.6455	5	Promoter (<=1kb)	20	34744621	34747754	3134	2	ENSDARG00000096810	0	101887075	si:ch211-63o20.10	si:ch211-63o20.10	0
chr10	31546489	31547054	566	*	10.6466	10.6466	5	Intron (ENSDART00000024778/ENSDARG00000005645, intron 1 of 26)	10	31414255	31619799	205545	2	ENSDARG00000005645	72745	30770	robo3	roundabout, axon guidance receptor, homolog 3 (Drosophila)	72745
chr16	25492804	25493327	524	*	10.6475	10.6475	5	Promoter (<=1kb)	16	25492047	25585697	93651	1	ENSDARG00000060925	757	100007426	jarid2a	jumonji, AT rich interactive domain 2a	757
chr10	10352075	10352656	582	*	10.6484	10.6484	5	Distal Intergenic	10	10354786	10367787	13002	1	ENSDARG00000091198	-2130	558120	urm1	ubiquitin related modifier 1	2130
chr24	389714	390257	544	*	10.6486	10.6486	5	Promoter (<=1kb)	24	390021	420788	30768	1	ENSDARG00000042259	0	792928	tgfbr1b	transforming growth factor, beta receptor 1 b	0
chr21	25741167	25741690	524	*	10.65	10.65	5	Promoter (<=1kb)	21	25740820	25741596	777	1	ENSDARG00000006580	347	81583	cldnd	claudin d	347
chr5	62373837	62374400	564	*	10.6517	10.6517	5	Distal Intergenic	5	62317947	62371520	53574	2	ENSDARG00000098860	-2317	100002814	tlcd3a	TLC domain containing 3A	2317
chr17	38296349	38296954	606	*	10.6533	10.6533	5	5' UTR	17	38307520	38308805	1286	1	ENSDARG00000020332	-10566	325615	nkx2.9	NK2 transcription factor related, locus 9 (Drosophila)	10566
chr25	12378876	12379445	570	*	10.6544	10.6544	5	Distal Intergenic	25	12375962	12376040	79	1	ENSDARG00000105133	2914	100033755	mir7a-1	microRNA 7a-1	2914
chr25	4454778	4455327	550	*	10.6561	10.6561	5	Promoter (<=1kb)	25	4454875	4498498	43624	1	ENSDARG00000076651	0	NA	NA	NA	0
chr9	48216018	48216735	718	*	10.6574	10.6574	5	Distal Intergenic	9	48264328	48273353	9026	1	ENSDARG00000023302	-47593	797190	gpbar1	G protein-coupled bile acid receptor 1	47593
chr21	14771614	14772205	592	*	10.6607	10.6607	5	Exon (ENSDART00000131237/ENSDARG00000074481, exon 4 of 28)	21	14742860	14781491	38632	2	ENSDARG00000074481	9286	558848	ulk1b	unc-51 like autophagy activating kinase 1	9286
chr8	27922887	27923424	538	*	10.6613	10.6613	5	Distal Intergenic	8	27803873	27839326	35454	2	ENSDARG00000056091	-83561	556247	cttnbp2nlb	CTTNBP2 N-terminal like b	83561
chr13	47529576	47530123	548	*	10.6622	10.6622	5	Distal Intergenic	13	47515510	47520544	5035	2	ENSDARG00000071168	-9032	100002901	zmp:0000001138	zmp:0000001138	9032
chr16	42866071	42866666	596	*	10.6636	10.6636	5	Promoter (<=1kb)	16	42785944	42866369	80426	2	ENSDARG00000073952	0	568872	slc4a7	solute carrier family 4 member 7	0
chr20	39316567	39317108	542	*	10.6658	10.6658	5	Promoter (<=1kb)	20	39287975	39316658	28684	2	ENSDARG00000017982	0	564475	cyp39a1	cytochrome P450, family 39, subfamily A, polypeptide 1	0
chr3	20987848	20988394	547	*	10.6678	10.6678	5	Promoter (<=1kb)	3	20946287	20988622	42336	2	ENSDARG00000087330	228	100535691	LOC100535691	myc-associated zinc finger protein-like	228
chr21	24422357	24422954	598	*	10.668	10.668	5	Distal Intergenic	21	24399661	24400380	720	1	ENSDARG00000109165	22696	NA	NA	NA	22696
chr17	44642106	44642731	626	*	10.6683	10.6683	5	Promoter (<=1kb)	17	44642482	44647815	5334	1	ENSDARG00000075397	0	100535864	cipca	CLOCK-interacting pacemaker a	0
chr5	52546346	52547780	1435	*	10.6713	10.6713	5	Distal Intergenic	5	52541411	52545882	4472	1	ENSDARG00000108842	4935	NA	NA	NA	4935
chr1	50279722	50280303	582	*	10.6705	10.6716	5	5' UTR	1	50277467	50286158	8692	1	ENSDARG00000030703	2255	30462	otx2a	orthodenticle homeobox 2a	2255
chr24	37801687	37802240	554	*	10.6596	10.673	5	Promoter (<=1kb)	24	37800832	37805131	4300	1	ENSDARG00000045248	855	394076	h3f3d	H3 histone, family 3D	855
chr5	48342052	48342603	552	*	10.657	10.6742	5	Promoter (1-2kb)	5	48334350	48344444	10095	2	ENSDARG00000052690	1841	566685	arrdc3a	arrestin domain containing 3a	1841
chr14	5918360	5918907	548	*	10.678	10.678	5	5' UTR	14	5922162	5938914	16753	1	ENSDARG00000002538	-3255	393168	smu1a	SMU1 DNA replication regulator and spliceosomal factor a	3255
chr19	17832242	17832807	566	*	10.6753	10.678	5	Promoter (<=1kb)	19	17832518	17838270	5753	1	ENSDARG00000040432	0	117509	klf2b	Kruppel-like factor 2b	0
chr8	2532846	2533451	606	*	10.6783	10.6783	5	Promoter (<=1kb)	8	2526713	2533111	6399	2	ENSDARG00000031495	0	323501	seta	SET nuclear proto-oncogene a	0
chr21	43706521	43707086	566	*	10.6786	10.6786	5	Promoter (<=1kb)	21	43706834	43721295	14462	1	ENSDARG00000016484	0	613144	dkc1	dyskeratosis congenita 1, dyskerin	0
chr23	45061526	45062051	526	*	10.6821	10.6821	5	Exon (ENSDART00000148669/ENSDARG00000054218, exon 4 of 4)	23	45060605	45074788	14184	2	ENSDARG00000054218	12737	100002437	gltpd2a	glycolipid transfer protein domain containing 2a	12737
chr20	21369167	21369726	560	*	10.6824	10.6824	5	Promoter (<=1kb)	20	21369122	21442698	73577	1	ENSDARG00000062335	45	559149	nudt14	nudix (nucleoside diphosphate linked moiety X)-type motif 14	45
chr7	38627283	38627956	674	*	10.6826	10.6826	5	Promoter (<=1kb)	7	38626578	38683616	57039	1	ENSDARG00000015793	705	338317	creb3l1	cAMP responsive element binding protein 3-like 1	705
chr7	47125339	47125858	520	*	10.6853	10.6853	5	Promoter (<=1kb)	7	47112137	47125601	13465	2	ENSDARG00000102528	0	NA	NA	NA	0
chr9	55963304	55963863	560	*	10.6875	10.6875	5	Distal Intergenic	9	55987665	55987780	116	2	ENSDARG00000108967	23917	NA	NA	NA	23917
chr15	34211512	34212045	534	*	10.6891	10.6891	5	Promoter (<=1kb)	15	34211767	34217000	5234	1	ENSDARG00000099918	0	393834	arl4aa	ADP-ribosylation factor-like 4aa	0
chr12	8920318	8920889	572	*	10.69	10.69	5	Promoter (<=1kb)	12	8916918	8920510	3593	2	ENSDARG00000033999	0	30381	cyp26a1	cytochrome P450, family 26, subfamily A, polypeptide 1	0
chr7	5855663	5856242	580	*	10.7008	10.7008	5	Promoter (<=1kb)	7	5856060	5857076	1017	1	ENSDARG00000105384	0	100536401	si:dkey-23a13.22	si:dkey-23a13.22	0
chr12	37274446	37275017	572	*	10.7027	10.7027	5	Promoter (<=1kb)	12	37232363	37274654	42292	2	ENSDARG00000045036	0	100002938	cdc42ep4b	CDC42 effector protein (Rho GTPase binding) 4b	0
chr22	1120779	1121310	532	*	10.7032	10.7032	5	Promoter (<=1kb)	22	1121099	1130072	8974	1	ENSDARG00000100747	0	100330921	si:ch211-103a14.5	si:ch211-103a14.5	0
chr11	10472544	10473073	530	*	10.7038	10.7038	5	Promoter (<=1kb)	11	10404614	10472696	68083	2	ENSDARG00000007278	0	445406	ect2	epithelial cell transforming 2	0
chr25	28920094	28920647	554	*	10.7042	10.7042	5	Promoter (<=1kb)	25	28875801	28920569	44769	2	ENSDARG00000103002	0	368305	nptna	neuroplastin a	0
chr23	6831484	6832085	602	*	10.7046	10.7046	5	Promoter (<=1kb)	23	6825315	6831702	6388	2	ENSDARG00000089210	0	NA	NA	NA	0
chr23	1124356	1124977	622	*	10.7049	10.7049	5	Distal Intergenic	23	1131193	1135305	4113	2	ENSDARG00000068086	10328	100331481	psmb11b	proteasome 20S subunit beta 11b	10328
chr16	26055995	26056554	560	*	10.7052	10.7052	5	Distal Intergenic	16	26068928	26072598	3671	2	ENSDARG00000108060	16044	NA	NA	NA	16044
chr23	31888627	31889172	546	*	10.7063	10.7063	5	Promoter (<=1kb)	23	31888892	31903512	14621	1	ENSDARG00000053666	0	30519	myb	v-myb avian myeloblastosis viral oncogene homolog	0
chr1	52297315	52297892	578	*	10.7065	10.7065	5	Intron (ENSDART00000147683/ENSDARG00000075201, intron 1 of 19)	1	52294447	52632704	338258	1	ENSDARG00000075201	2868	560006	inpp4b	inositol polyphosphate-4-phosphatase type II B	2868
chr16	26847523	26848088	566	*	10.7065	10.7065	5	3' UTR	16	26847296	26858486	11191	2	ENSDARG00000073918	10398	337495	rnf41l	ring finger protein 41, like	10398
chr10	33678092	33678625	534	*	10.7086	10.7086	5	Promoter (<=1kb)	10	33668963	33678076	9114	2	ENSDARG00000091317	-16	564235	hunk	hormonally up-regulated Neu-associated kinase	16
chr10	26973027	26973564	538	*	10.7087	10.7087	5	Promoter (<=1kb)	10	26973395	26977091	3697	1	ENSDARG00000088927	0	103911751	LOC103911751	zinc finger protein 436-like	0
chr11	21106707	21107274	568	*	10.7089	10.7089	5	Promoter (<=1kb)	11	21098788	21106918	8131	2	ENSDARG00000070600	0	100141364	dyrk3	dual specificity tyrosine phosphorylation regulated kinase 3	0
chr24	8216852	8217449	598	*	10.7102	10.7102	5	Promoter (<=1kb)	24	8199506	8217207	17702	2	ENSDARG00000071774	0	565440	eef1e1	eukaryotic translation elongation factor 1 epsilon 1	0
chr15	40707662	40708175	514	*	10.7112	10.7112	5	Promoter (<=1kb)	15	40707914	41032535	324622	1	ENSDARG00000033840	0	569256	fat3a	FAT atypical cadherin 3a	0
chr23	15279936	15280525	590	*	10.7138	10.7138	5	Promoter (<=1kb)	23	15236719	15280742	44024	2	ENSDARG00000038737	217	445482	phf20b	PHD finger protein 20, b	217
chr10	9321194	9321815	622	*	10.7143	10.7143	5	Distal Intergenic	10	9325720	9351108	25389	1	ENSDARG00000044251	-3905	445085	rasgef1bb	RasGEF domain family, member 1Bb	3905
chr2	9898284	9898829	546	*	10.7177	10.7177	5	Promoter (<=1kb)	2	9886485	9898503	12019	2	ENSDARG00000058354	0	352919	selenot1a	selenoprotein T, 1a	0
chr13	28411410	28411919	510	*	10.7202	10.7202	5	Intron (ENSDART00000043117/ENSDARG00000033551, intron 5 of 8)	13	28369877	28382897	13021	2	ENSDARG00000098152	-28513	NA	NA	NA	28513
chr14	32384971	32385500	530	*	10.7205	10.7205	5	Intron (ENSDART00000160631/ENSDARG00000099054, intron 2 of 4)	14	32402387	32404150	1764	2	ENSDARG00000053569	18650	30529	sox3	SRY-box transcription factor 3	18650
chr2	19455581	19456080	500	*	10.7208	10.7208	5	3' UTR	2	19451358	19460240	8883	2	ENSDARG00000104930	4160	101884107	si:dkey-225f23.5	si:dkey-225f23.5	4160
chr12	3703716	3704241	526	*	10.7211	10.7211	5	3' UTR	12	3703024	3719640	16617	2	ENSDARG00000074564	15399	558881	tlcd3bb	TLC domain containing 3Bb	15399
chr6	54977410	54977987	578	*	10.7214	10.7214	5	Intron (ENSDART00000081703/ENSDARG00000058771, intron 12 of 28)	6	55022626	55070995	48370	1	ENSDARG00000003081	-44639	321053	mybphb	myosin binding protein Hb	44639
chr5	17000697	17001224	528	*	10.7236	10.7236	5	Intron (ENSDART00000175035/ENSDARG00000105964, intron 3 of 3)	5	17095874	17098210	2337	2	ENSDARG00000092687	96986	NA	NA	NA	96986
chr25	7551962	7552477	516	*	10.7244	10.7244	5	3' UTR	25	7487125	7546563	59439	2	ENSDARG00000032037	-5399	445493	bet1l	Bet1 golgi vesicular membrane trafficking protein-like	5399
chr20	31312007	31312522	516	*	10.7249	10.7249	5	Distal Intergenic	20	31314616	31328243	13628	1	ENSDARG00000009001	-2094	322160	pdia6	protein disulfide isomerase family A, member 6	2094
chr1	29919120	29919691	572	*	10.7255	10.7255	5	Promoter (<=1kb)	1	29914315	29919327	5013	2	ENSDARG00000096668	0	100333194	mzt1	mitotic spindle organizing protein 1	0
chr13	32895126	32895673	548	*	10.723	10.7256	5	Promoter (1-2kb)	13	32894097	32903924	9828	1	ENSDARG00000039269	1029	322614	arg2	arginase 2	1029
chr18	33926734	33927285	552	*	10.7268	10.7268	5	Distal Intergenic	18	33939573	33943761	4189	1	ENSDARG00000091790	-12288	100004085	olfcq20	olfactory receptor C family, q20	12288
chr17	21270049	21270538	490	*	10.7317	10.7317	5	Distal Intergenic	17	21275296	21291577	16282	1	ENSDARG00000070598	-4758	558487	eno4	enolase 4	4758
chr19	28382730	28383219	490	*	10.7321	10.7321	5	Promoter (<=1kb)	19	28372786	28382754	9969	2	ENSDARG00000079276	0	557472	ube2ql1	ubiquitin-conjugating enzyme E2Q family-like 1	0
chr8	54087978	54088515	538	*	10.7328	10.7328	5	Promoter (1-2kb)	8	54089727	54097634	7908	1	ENSDARG00000006990	-1212	569741	creld1	cysteine rich with EGF like domains 1	1212
chr14	136172	136699	528	*	10.7347	10.7347	5	Promoter (1-2kb)	14	138154	141202	3049	1	ENSDARG00000104388	-1455	NA	NA	NA	1455
chr10	31665360	31665905	546	*	10.7356	10.7356	5	Distal Intergenic	10	31680458	31689196	8739	1	ENSDARG00000079474	-14553	799368	msantd2	Myb/SANT DNA binding domain containing 2	14553
chr13	18812657	18813212	556	*	10.7368	10.7368	5	Distal Intergenic	13	18879180	18885841	6662	2	ENSDARG00000107522	72629	NA	NA	NA	72629
chr14	27703691	27704224	534	*	10.7379	10.7379	6	Promoter (<=1kb)	14	27700651	27703881	3231	2	ENSDARG00000075666	0	393541	tsc22d3	TSC22 domain family, member 3	0
chr24	29901888	29902381	494	*	10.7391	10.7391	6	Promoter (<=1kb)	24	29902374	29925048	22675	1	ENSDARG00000077605	0	557898	frrs1b	ferric-chelate reductase 1b	0
chr6	37444781	37445374	594	*	10.742	10.742	6	Promoter (<=1kb)	6	37431664	37444947	13284	2	ENSDARG00000074301	0	322055	cth	cystathionase (cystathionine gamma-lyase)	0
chr25	13588189	13588708	520	*	10.7436	10.7436	6	Intron (ENSDART00000007029/ENSDARG00000003841, intron 4 of 6)	25	13580899	13590351	9453	1	ENSDARG00000003841	7290	445066	usb1	U6 snRNA biogenesis 1	7290
chr16	5243341	5243856	516	*	10.7446	10.7446	6	Promoter (<=1kb)	16	5210829	5243550	32722	2	ENSDARG00000041361	0	317763	ttk	ttk protein kinase	0
chr3	62063484	62063971	488	*	10.7465	10.7465	6	5' UTR	3	62071183	62077950	6768	1	ENSDARG00000091025	-7212	NA	NA	NA	7212
chr11	25022140	25022679	540	*	10.7476	10.7476	6	5' UTR	11	25013879	25019979	6101	2	ENSDARG00000056995	-2161	30273	snai1a	snail family zinc finger 1a	2161
chr6	9441613	9442122	510	*	10.749	10.749	6	Promoter (<=1kb)	6	9441881	9452972	11092	1	ENSDARG00000044267	0	406438	sumo1	small ubiquitin like modifier 1	0
chr25	65062	65629	568	*	10.7496	10.7496	6	Promoter (<=1kb)	25	65359	75415	10057	1	ENSDARG00000015502	0	393392	adam10b	ADAM metallopeptidase domain 10b	0
chr20	5324580	5325093	514	*	10.7501	10.7501	6	Promoter (<=1kb)	20	5286081	5324788	38708	2	ENSDARG00000074287	0	557286	sptlc2b	serine palmitoyltransferase, long chain base subunit 2b	0
chr24	30114267	30114750	484	*	10.7511	10.7511	6	Promoter (<=1kb)	24	30114551	30192806	78256	1	ENSDARG00000101348	0	100093705	plppr5b	phospholipid phosphatase related 5b	0
chr19	48684378	48684879	502	*	10.7513	10.7513	6	3' UTR	19	48679955	48681380	1426	2	ENSDARG00000101088	-2998	101883666	si:ch73-359m17.5	si:ch73-359m17.5	2998
chr13	4237770	4238341	572	*	10.7516	10.7516	6	Promoter (<=1kb)	13	4210386	4238587	28202	2	ENSDARG00000089355	246	100004621	si:dkeyp-121d4.3	si:dkeyp-121d4.3	246
chr15	24755746	24756369	624	*	10.7523	10.7523	6	Promoter (<=1kb)	15	24755823	24801040	45218	1	ENSDARG00000076834	0	562936	lrrc75a	leucine rich repeat containing 75A	0
chr2	14824661	14825226	566	*	10.7525	10.7525	6	Promoter (1-2kb)	2	14821352	14823253	1902	2	ENSDARG00000092066	-1408	110438174	LOC110438174	uncharacterized LOC110438174	1408
chr19	32098772	32099313	542	*	10.754	10.754	6	5' UTR	19	32006140	32120579	114440	2	ENSDARG00000061752	21266	563800	ripor2	RHO family interacting cell polarization regulator 2	21266
chr15	17317639	17318142	504	*	10.7542	10.7542	6	Intron (ENSDART00000156587/ENSDARG00000097065, intron 2 of 4)	15	17315169	17319285	4117	1	ENSDARG00000097065	2470	NA	NA	NA	2470
chr24	39163220	39163783	564	*	10.7548	10.7548	6	Exon (ENSDART00000085565/ENSDARG00000060600, exon 2 of 12)	24	39139517	39197188	57672	1	ENSDARG00000060600	23703	100330198	capn15	calpain 15	23703
chr16	54786623	54787158	536	*	10.7557	10.7557	6	Exon (ENSDART00000172448/ENSDARG00000102914, exon 23 of 27)	16	54796475	54799990	3516	2	ENSDARG00000104753	12832	NA	NA	NA	12832
chr18	20057861	20058370	510	*	10.7568	10.7568	6	Promoter (<=1kb)	18	20058308	20093811	35504	1	ENSDARG00000069250	0	565006	uacaa	uveal autoantigen with coiled-coil domains and ankyrin repeats a	0
chr22	21202857	21203386	530	*	10.7575	10.7575	6	Distal Intergenic	22	21221781	21279269	57489	1	ENSDARG00000056530	-18395	100151400	cpamd8	C3 and PZP like alpha-2-macroglobulin domain containing 8	18395
chr7	58427153	58427926	774	*	10.7582	10.7582	6	Promoter (<=1kb)	7	58427761	58440535	12775	1	ENSDARG00000051926	0	561450	plag1	pleiomorphic adenoma gene 1	0
chr11	18542297	18543216	920	*	10.7594	10.7594	6	Promoter (<=1kb)	11	18541849	18542961	1113	2	ENSDARG00000040764	0	30493	id1	inhibitor of DNA binding 1, HLH protein	0
chr4	22959186	22959733	548	*	10.7615	10.7615	6	Promoter (<=1kb)	4	22959467	22993088	33622	1	ENSDARG00000021647	0	393946	gnai1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1	0
chr13	30189943	30190520	578	*	10.7622	10.7622	6	Distal Intergenic	13	30121291	30121407	117	1	ENSDARG00000107412	68652	NA	NA	NA	68652
chr9	54167881	54168416	536	*	10.7622	10.7622	6	Promoter (1-2kb)	9	54166770	54183271	16502	1	ENSDARG00000102185	1111	100002026	si:ch211-199f5.1	si:ch211-199f5.1	1111
chr3	28625285	28625798	514	*	10.765	10.765	6	Promoter (<=1kb)	3	28623892	28625778	1887	2	ENSDARG00000105840	0	NA	NA	NA	0
chr6	1651759	1652266	508	*	10.765	10.765	6	5' UTR	6	1641719	1664422	22704	1	ENSDARG00000008030	10040	406493	myl9b	myosin, light chain 9b, regulatory	10040
chr18	20469141	20469686	546	*	10.7651	10.7651	6	Promoter (<=1kb)	18	20447028	20469693	22666	2	ENSDARG00000014943	7	30627	kif23	kinesin family member 23	7
chr23	29578991	29579500	510	*	10.7661	10.7661	6	Promoter (<=1kb)	23	29469645	29579132	109488	2	ENSDARG00000037020	0	369190	kif1b	kinesin family member 1B	0
chr11	21202268	21202801	534	*	10.767	10.767	6	Promoter (<=1kb)	11	21118119	21203266	85148	2	ENSDARG00000070601	465	100150414	rassf5	Ras association domain family member 5	465
chr10	45382871	45383358	488	*	10.7691	10.7691	6	Promoter (<=1kb)	10	45358795	45383265	24471	2	ENSDARG00000101719	0	797792	pargl	poly (ADP-ribose) glycohydrolase, like	0
chr25	21919357	21919876	520	*	10.7698	10.7698	6	Promoter (<=1kb)	25	21919634	21998289	78656	1	ENSDARG00000062199	0	100538211	si:dkey-217l24.1	si:dkey-217l24.1	0
chr15	39804754	39805273	520	*	10.7701	10.7701	6	Intron (ENSDART00000097134/ENSDARG00000026784, intron 2 of 30)	15	39430497	39972825	542329	2	ENSDARG00000026784	167552	30769	robo1	roundabout, axon guidance receptor, homolog 1 (Drosophila)	167552
chr8	53390742	53391335	594	*	10.7707	10.7707	6	Promoter (<=1kb)	8	53391371	53453660	62290	1	ENSDARG00000090454	-36	322104	gnb1a	guanine nucleotide binding protein (G protein), beta polypeptide 1a	36
chr5	19638590	19639197	608	*	10.771	10.771	6	Promoter (<=1kb)	5	19638817	19662085	23269	1	ENSDARG00000056833	0	559162	svopa	SV2 related protein a	0
chr1	43880525	43881006	482	*	10.7722	10.7722	6	Promoter (<=1kb)	1	43867979	43880634	12656	2	ENSDARG00000007786	0	415203	tmx2b	thioredoxin-related transmembrane protein 2b	0
chr11	16080311	16080866	556	*	10.7726	10.7726	6	Promoter (<=1kb)	11	16044454	16080508	36055	2	ENSDARG00000020497	0	393902	rab7a	RAB7a, member RAS oncogene family	0
chr2	37807516	37808055	540	*	10.7742	10.7742	6	Exon (ENSDART00000110781/ENSDARG00000054162, exon 3 of 13)	2	37793198	37821157	27960	2	ENSDARG00000054162	13102	561682	nfatc4	nuclear factor of activated T cells 4	13102
chr14	22392321	22392874	554	*	10.777	10.777	6	Exon (ENSDART00000167829/ENSDARG00000074582, exon 4 of 9)	14	22294339	22411592	117254	1	ENSDARG00000074582	97982	565651	gfra4b	GDNF family receptor alpha 4b	97982
chr3	30024874	30025443	570	*	10.7782	10.7782	6	Exon (ENSDART00000103502/ENSDARG00000019741, exon 3 of 4)	3	30023124	30027553	4430	2	ENSDARG00000019741	2110	567411	ccndx	cyclin Dx	2110
chr5	39594390	39594909	520	*	10.7797	10.7797	6	Intron (ENSDART00000175588/ENSDARG00000078890, intron 1 of 64)	5	39452579	39598932	146354	2	ENSDARG00000078890	4023	568432	wdfy3	WD repeat and FYVE domain containing 3	4023
chr7	50546929	50547486	558	*	10.7799	10.7799	6	Promoter (<=1kb)	7	50547395	50571221	23827	1	ENSDARG00000012499	0	406204	per1b	period circadian clock 1b	0
chr25	8475752	8476291	540	*	10.7813	10.7813	6	Promoter (<=1kb)	25	8474194	8475864	1671	2	ENSDARG00000107886	0	NA	NA	NA	0
