seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	group	absDistToTSS
15	72933790	72934569	780	*	13.3208	13.3208	Intron (ENSCJAT00000012682/ENSCJAG00000006440, intron 2 of 34)	15	72434414	72945189	510776	2	ENSCJAG00000006440	10620	100400950	KALRN	kalirin RhoGEF kinase	2	10620
15	72944719	72945598	880	*	15.634	15.634	Promoter (<=1kb)	15	72434414	72945189	510776	2	ENSCJAG00000006440	0	100400950	KALRN	kalirin RhoGEF kinase	3	0
15	72997716	72998569	854	*	33.5515	33.5515	Distal Intergenic	15	73033407	73033500	94	1	ENSCJAG00000028626	-34838	NA	NA	NA	8	34838
15	73041249	73041836	588	*	19.342	19.342	Distal Intergenic	15	73033407	73033500	94	1	ENSCJAG00000028626	7842	NA	NA	NA	4	7842
15	73072205	73073072	868	*	25.1574	25.1574	Promoter (<=1kb)	15	73072715	73115505	42791	1	ENSCJAG00000015908	0	NA	NA	NA	6	0
15	73329823	73330656	834	*	25.0792	25.0792	Intron (ENSCJAT00000014825/ENSCJAG00000007474, intron 14 of 33)	15	73435000	73436725	1726	1	ENSCJAG00000035729	-104344	NA	NA	NA	6	104344
15	73429275	73429912	638	*	10.6386	10.6386	Intron (ENSCJAT00000014825/ENSCJAG00000007474, intron 30 of 33)	15	73435000	73436725	1726	1	ENSCJAG00000035729	-5088	NA	NA	NA	1	5088
15	73457345	73458608	1264	*	38.5046	38.5046	Distal Intergenic	15	73435000	73436725	1726	1	ENSCJAG00000035729	22345	NA	NA	NA	9	22345
15	73555193	73555824	632	*	18.2049	18.2049	Distal Intergenic	15	73536807	73546487	9681	1	ENSCJAG00000007607	18386	NA	NA	NA	4	18386
15	73592887	73593494	608	*	13.5161	13.5161	Intron (ENSCJAT00000014998/ENSCJAG00000007619, intron 5 of 29)	15	73588874	73756122	167249	1	ENSCJAG00000007619	4013	100412782	ADCY5	adenylate cyclase 5	2	4013
15	73617165	73617698	534	*	15.6053	15.6053	Intron (ENSCJAT00000014998/ENSCJAG00000007619, intron 5 of 29)	15	73588874	73756122	167249	1	ENSCJAG00000007619	28291	100412782	ADCY5	adenylate cyclase 5	3	28291
15	73832410	73833493	1084	*	30.2175	30.2175	Promoter (<=1kb)	15	73770686	73832990	62305	2	ENSCJAG00000007704	0	NA	NA	NA	7	0
15	73944239	73944868	630	*	15.1791	15.1791	Intron (ENSCJAT00000015275/ENSCJAG00000007712, intron 5 of 16)	15	73888377	73984842	96466	2	ENSCJAG00000007712	39974	100411007	PDIA5	protein disulfide isomerase family A member 5	2	39974
15	73949170	73949915	746	*	17.1472	17.1472	Intron (ENSCJAT00000015275/ENSCJAG00000007712, intron 3 of 16)	15	73888377	73984842	96466	2	ENSCJAG00000007712	34927	100411007	PDIA5	protein disulfide isomerase family A member 5	3	34927
15	73984398	73985247	850	*	33.7749	33.7749	Promoter (<=1kb)	15	73888377	73984842	96466	2	ENSCJAG00000007712	0	100411007	PDIA5	protein disulfide isomerase family A member 5	8	0
15	74063409	74064408	1000	*	24.8975	24.8975	Intron (ENSCJAT00000053809/ENSCJAG00000007825, intron 1 of 15)	15	74026055	74151870	125816	1	ENSCJAG00000007825	37354	100413504	SEMA5B	semaphorin 5B	6	37354
15	74082268	74082841	574	*	9.66652	10.1008	Intron (ENSCJAT00000053809/ENSCJAG00000007825, intron 1 of 15)	15	74026055	74151870	125816	1	ENSCJAG00000007825	56213	100413504	SEMA5B	semaphorin 5B	0	56213
15	74083096	74085036	1941	*	20.1127	20.6362	Intron (ENSCJAT00000053809/ENSCJAG00000007825, intron 1 of 15)	15	74026055	74151870	125816	1	ENSCJAG00000007825	57041	100413504	SEMA5B	semaphorin 5B	5	57041
15	74088591	74089188	598	*	9.42802	9.42802	Intron (ENSCJAT00000053809/ENSCJAG00000007825, intron 1 of 15)	15	74026055	74151870	125816	1	ENSCJAG00000007825	62536	100413504	SEMA5B	semaphorin 5B	0	62536
15	74268796	74269739	944	*	35.5379	35.5424	Promoter (<=1kb)	15	74179046	74269297	90252	2	ENSCJAG00000007855	0	100414942	SLC49A4	solute carrier family 49 member 4	8	0
15	74270245	74270926	682	*	29.1403	29.1591	Promoter (<=1kb)	15	74270550	74329732	59183	1	ENSCJAG00000007911	0	100401693	HSPBAP1	HSPB1 associated protein 1	7	0
15	74522984	74523933	950	*	16.3644	16.3644	Distal Intergenic	15	74511060	74511161	102	1	ENSCJAG00000024963	11924	NA	NA	NA	3	11924
15	74612964	74614529	1566	*	26.46	26.531	Promoter (<=1kb)	15	74613769	74615508	1740	1	ENSCJAG00000022130	0	100404600	WDR5B	WD repeat domain 5B	6	0
15	74633723	74634304	582	*	10.5706	10.5706	Promoter (<=1kb)	15	74619449	74634184	14736	2	ENSCJAG00000008116	0	100404953	FAM162A	family with sequence similarity 162 member A	1	0
15	74967939	74968600	662	*	12.1552	12.1552	Intron (ENSCJAT00000016080/ENSCJAG00000008227, intron 5 of 6)	15	74942869	74975676	32808	1	ENSCJAG00000008227	25070	NA	NA	NA	1	25070
15	75097283	75098362	1080	*	26.5346	26.5346	Promoter (<=1kb)	15	75054608	75097778	43171	2	ENSCJAG00000008358	0	NA	NA	NA	6	0
15	75231296	75232027	732	*	14.5634	14.5634	Distal Intergenic	15	75267036	75267095	60	1	ENSCJAG00000032270	-35009	118149794	LOC118149794	U7 small nuclear RNA	2	35009
15	75281614	75283191	1578	*	30.9313	31.1734	Promoter (<=1kb)	15	75282311	75371137	88827	1	ENSCJAG00000008408	0	100410399	GOLGB1	golgin B1	7	0
15	75491665	75492474	810	*	17.1342	17.1342	Distal Intergenic	15	75450799	75468709	17911	2	ENSCJAG00000008507	-22956	NA	NA	NA	3	22956
15	75656635	75657410	776	*	10.8477	10.8477	Distal Intergenic	15	75540373	75609588	69216	2	ENSCJAG00000008508	-47047	100402421	LOC100402421	DNA polymerase theta	1	47047
15	75765024	75765521	498	*	11.683	11.683	Intron (ENSCJAT00000016698/ENSCJAG00000008529, intron 16 of 22)	15	75540373	75609588	69216	2	ENSCJAG00000008508	-155436	100402421	LOC100402421	DNA polymerase theta	1	155436
15	75891691	75892504	814	*	27.0911	27.0911	Intron (ENSCJAT00000016698/ENSCJAG00000008529, intron 4 of 22)	15	75686781	75962699	275919	2	ENSCJAG00000008529	70195	NA	NA	NA	7	70195
15	76015383	76016184	802	*	19.4823	19.4823	Distal Intergenic	15	75686781	75962699	275919	2	ENSCJAG00000008529	-52684	NA	NA	NA	4	52684
15	76089577	76090804	1228	*	34.1436	34.1436	Distal Intergenic	15	76074258	76075830	1573	2	ENSCJAG00000008584	-13747	NA	NA	NA	8	13747
15	76160274	76160949	676	*	13.1098	13.1098	Distal Intergenic	15	76231533	76232940	1408	2	ENSCJAG00000008599	71991	NA	NA	NA	2	71991
15	76222506	76223091	586	*	10.7189	10.7189	Distal Intergenic	15	76231533	76232940	1408	2	ENSCJAG00000008599	9849	NA	NA	NA	1	9849
15	76225628	76226203	576	*	13.5847	13.5847	Distal Intergenic	15	76231533	76232940	1408	2	ENSCJAG00000008599	6737	NA	NA	NA	2	6737
15	76245756	76246867	1112	*	27.2451	27.2451	Distal Intergenic	15	76231533	76232940	1408	2	ENSCJAG00000008599	-12816	NA	NA	NA	7	12816
15	76300864	76302091	1228	*	35.2385	35.2385	Promoter (<=1kb)	15	76261493	76301212	39720	2	ENSCJAG00000008605	0	100415665	GTF2E1	general transcription factor IIE subunit 1	8	0
15	76352417	76353112	696	*	14.9976	14.9976	Intron (ENSCJAT00000016882/ENSCJAG00000008626, intron 2 of 14)	15	76348504	76403671	55168	1	ENSCJAG00000008626	3913	100385530	HGD	homogentisate 1,2-dioxygenase	2	3913
15	76380019	76380808	790	*	21.7981	21.7981	Exon (ENSCJAT00000016882/ENSCJAG00000008626, exon 6 of 15)	15	76348504	76403671	55168	1	ENSCJAG00000008626	31515	100385530	HGD	homogentisate 1,2-dioxygenase	5	31515
15	76385796	76386485	690	*	13.9342	13.9344	Exon (ENSCJAT00000016882/ENSCJAG00000008626, exon 9 of 15)	15	76415650	76421759	6110	2	ENSCJAG00000008695	35274	100385890	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	2	35274
15	76387317	76388044	728	*	23.4748	23.4749	Intron (ENSCJAT00000016882/ENSCJAG00000008626, intron 10 of 14)	15	76415650	76421759	6110	2	ENSCJAG00000008695	33715	100385890	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	6	33715
15	76421514	76422131	618	*	15.3033	15.3033	Promoter (<=1kb)	15	76415650	76421759	6110	2	ENSCJAG00000008695	0	100385890	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	3	0
15	76429941	76430622	682	*	11.9787	11.9787	Distal Intergenic	15	76415650	76421759	6110	2	ENSCJAG00000008695	-8182	100385890	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	1	8182
15	76436538	76437543	1006	*	16.4979	16.4979	Distal Intergenic	15	76415650	76421759	6110	2	ENSCJAG00000008695	-14779	100385890	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	3	14779
15	76443441	76444042	602	*	15.1675	15.1675	Distal Intergenic	15	76415650	76421759	6110	2	ENSCJAG00000008695	-21682	100385890	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	2	21682
15	76567717	76568478	762	*	21.7745	21.7745	Intron (ENSCJAT00000016957/ENSCJAG00000008700, intron 2 of 10)	15	76562629	76563684	1056	2	ENSCJAG00000008744	-4033	NA	NA	NA	5	4033
15	76569484	76570353	870	*	23.4889	23.4889	Exon (ENSCJAT00000057883/ENSCJAG00000008700, exon 1 of 10)	15	76562629	76563684	1056	2	ENSCJAG00000008744	-5800	NA	NA	NA	6	5800
15	76594404	76595337	934	*	33.0333	33.0333	Promoter (<=1kb)	15	76594978	76613679	18702	1	ENSCJAG00000008751	0	100401447	LRRC58	leucine rich repeat containing 58	8	0
15	76760080	76760717	638	*	14.1143	14.1143	Intron (ENSCJAT00000017027/ENSCJAG00000008758, intron 8 of 8)	15	76724327	76724930	604	1	ENSCJAG00000035410	35753	NA	NA	NA	2	35753
15	76838719	76840298	1580	*	38.8617	39.518	Promoter (<=1kb)	15	76839098	77069285	230188	1	ENSCJAG00000008783	0	100387683	GSK3B	glycogen synthase kinase 3 beta	9	0
15	77072501	77073164	664	*	17.9451	17.9451	3' UTR	15	77072123	77099140	27018	2	ENSCJAG00000008854	25976	NA	NA	NA	4	25976
15	77181662	77182259	598	*	24.748	24.748	Promoter (<=1kb)	15	77108013	77182063	74051	2	ENSCJAG00000008891	0	100389733	CFAP91	cilia and flagella associated protein 91	6	0
15	77213823	77214700	878	*	20.031	20.031	Promoter (<=1kb)	15	77214153	77223092	8940	1	ENSCJAG00000008938	0	100390933	LOC100390933	cytochrome c oxidase copper chaperone	5	0
15	77319473	77320160	688	*	20.3296	20.3296	Promoter (<=1kb)	15	77311017	77320055	9039	2	ENSCJAG00000008966	0	NA	NA	NA	5	0
15	77394387	77395162	776	*	21.2439	21.2439	Promoter (<=1kb)	15	77366470	77394525	28056	2	ENSCJAG00000008990	0	100392633	TIMMDC1	translocase of inner mitochondrial membrane domain containing 1	5	0
15	77422721	77423332	612	*	17.0902	17.0902	Promoter (<=1kb)	15	77399945	77423372	23428	2	ENSCJAG00000008999	40	NA	NA	NA	3	40
15	77427809	77428658	850	*	22.633	22.633	Promoter (<=1kb)	15	77428316	77465700	37385	1	ENSCJAG00000009036	0	100393368	TMEM39A	transmembrane protein 39A	5	0
15	77573323	77574100	778	*	35.2042	35.2042	Intron (ENSCJAT00000017564/ENSCJAG00000009060, intron 1 of 11)	15	77554494	77554600	107	1	ENSCJAG00000029967	18829	NA	NA	NA	8	18829
15	77608493	77609846	1354	*	45.399	45.399	Promoter (<=1kb)	15	77489746	77608877	119132	2	ENSCJAG00000009060	0	100393726	ARHGAP31	Rho GTPase activating protein 31	9	0
15	77648800	77649427	628	*	15.3765	15.3765	Distal Intergenic	15	77660942	77679146	18205	1	ENSCJAG00000009072	-11515	100402903	B4GALT4	beta-1,4-galactosyltransferase 4	3	11515
15	77811137	77811672	536	*	10.6362	10.6362	Intron (ENSCJAT00000017734/ENSCJAG00000009128, intron 2 of 7)	15	77755328	77963746	208419	1	ENSCJAG00000009128	55809	100403623	IGSF11	immunoglobulin superfamily member 11	1	55809
15	77824004	77825373	1370	*	38.6783	38.6783	5' UTR	15	77755328	77963746	208419	1	ENSCJAG00000009128	68676	100403623	IGSF11	immunoglobulin superfamily member 11	9	68676
15	77983074	77983807	734	*	17.0157	17.0157	Distal Intergenic	15	77755328	77963746	208419	1	ENSCJAG00000009128	227746	100403623	IGSF11	immunoglobulin superfamily member 11	3	227746
15	78033112	78033713	602	*	7.57024	7.57024	Distal Intergenic	15	77755328	77963746	208419	1	ENSCJAG00000009128	277784	100403623	IGSF11	immunoglobulin superfamily member 11	0	277784
15	78176564	78177123	560	*	10.6338	10.6338	Distal Intergenic	15	77755328	77963746	208419	1	ENSCJAG00000009128	421236	100403623	IGSF11	immunoglobulin superfamily member 11	1	421236
15	78220374	78221061	688	*	21.0419	21.0419	Distal Intergenic	15	77755328	77963746	208419	1	ENSCJAG00000009128	465046	100403623	IGSF11	immunoglobulin superfamily member 11	5	465046
15	78233313	78234114	802	*	15.407	15.407	Distal Intergenic	15	77755328	77963746	208419	1	ENSCJAG00000009128	477985	100403623	IGSF11	immunoglobulin superfamily member 11	3	477985
15	78243618	78244247	630	*	13.3185	13.3185	Distal Intergenic	15	77755328	77963746	208419	1	ENSCJAG00000009128	488290	100403623	IGSF11	immunoglobulin superfamily member 11	2	488290
15	78580498	78581385	888	*	13.6452	13.6452	Distal Intergenic	15	79286014	79286120	107	2	ENSCJAG00000027821	704735	NA	NA	NA	2	704735
15	78823157	78824330	1174	*	29.6517	29.6517	Distal Intergenic	15	79286014	79286120	107	2	ENSCJAG00000027821	461790	NA	NA	NA	7	461790
15	78983788	78984321	534	*	11.8123	11.8123	Distal Intergenic	15	79286014	79286120	107	2	ENSCJAG00000027821	301799	NA	NA	NA	1	301799
15	79445044	79445635	592	*	17.8462	17.8462	Distal Intergenic	15	79326588	79329015	2428	1	ENSCJAG00000009161	118456	NA	NA	NA	4	118456
15	79733563	79734244	682	*	6.62964	6.62964	Distal Intergenic	15	79607281	79607389	109	1	ENSCJAG00000027515	126282	NA	NA	NA	0	126282
15	79833087	79834388	1302	*	24.5228	24.5228	Distal Intergenic	15	79971462	79971907	446	2	ENSCJAG00000033208	137519	NA	NA	NA	6	137519
15	80106064	80106943	880	*	14.2602	14.2602	Distal Intergenic	15	79971462	79971907	446	2	ENSCJAG00000033208	-134157	NA	NA	NA	2	134157
15	80119406	80119951	546	*	9.66383	9.66383	Distal Intergenic	15	79971462	79971907	446	2	ENSCJAG00000033208	-147499	NA	NA	NA	0	147499
15	80151569	80152210	642	*	16.286	16.286	Distal Intergenic	15	79971462	79971907	446	2	ENSCJAG00000033208	-179662	NA	NA	NA	3	179662
15	80386587	80387304	718	*	13.3681	13.3681	Distal Intergenic	15	80752093	81042923	290831	1	ENSCJAG00000009172	-364789	100395034	LSAMP	limbic system associated membrane protein	2	364789
15	80411404	80412339	936	*	27.4439	27.4439	Distal Intergenic	15	80752093	81042923	290831	1	ENSCJAG00000009172	-339754	100395034	LSAMP	limbic system associated membrane protein	7	339754
15	80650958	80651481	524	*	10.7959	10.7959	Distal Intergenic	15	80752093	81042923	290831	1	ENSCJAG00000009172	-100612	100395034	LSAMP	limbic system associated membrane protein	1	100612
15	80832634	80833241	608	*	11.4575	11.4575	Intron (ENSCJAT00000017758/ENSCJAG00000009172, intron 2 of 7)	15	80752093	81042923	290831	1	ENSCJAG00000009172	80541	100395034	LSAMP	limbic system associated membrane protein	1	80541
15	80837484	80838155	672	*	24.1709	24.1709	Intron (ENSCJAT00000017758/ENSCJAG00000009172, intron 2 of 7)	15	80752093	81042923	290831	1	ENSCJAG00000009172	85391	100395034	LSAMP	limbic system associated membrane protein	6	85391
15	80886319	80887004	686	*	8.13856	8.13856	Intron (ENSCJAT00000017758/ENSCJAG00000009172, intron 2 of 7)	15	80752093	81042923	290831	1	ENSCJAG00000009172	134226	100395034	LSAMP	limbic system associated membrane protein	0	134226
15	80951987	80952710	724	*	11.4006	11.4006	Intron (ENSCJAT00000017758/ENSCJAG00000009172, intron 2 of 7)	15	80752093	81042923	290831	1	ENSCJAG00000009172	199894	100395034	LSAMP	limbic system associated membrane protein	1	199894
15	81062947	81064060	1114	*	45.9896	45.9896	Distal Intergenic	15	81110529	81214994	104466	2	ENSCJAG00000009175	150934	100395758	GAP43	growth associated protein 43	9	150934
15	81134039	81134536	498	*	9.82132	9.82198	Intron (ENSCJAT00000017793/ENSCJAG00000009175, intron 4 of 4)	15	81110529	81214994	104466	2	ENSCJAG00000009175	80458	100395758	GAP43	growth associated protein 43	0	80458
15	81135336	81136043	708	*	13.0508	13.051	Intron (ENSCJAT00000017793/ENSCJAG00000009175, intron 4 of 4)	15	81110529	81214994	104466	2	ENSCJAG00000009175	78951	100395758	GAP43	growth associated protein 43	2	78951
15	81140410	81141133	724	*	12.2088	12.2088	Intron (ENSCJAT00000017793/ENSCJAG00000009175, intron 4 of 4)	15	81110529	81214994	104466	2	ENSCJAG00000009175	73861	100395758	GAP43	growth associated protein 43	1	73861
15	81178574	81179349	776	*	31.5303	31.5303	Intron (ENSCJAT00000017793/ENSCJAG00000009175, intron 1 of 4)	15	81110529	81214994	104466	2	ENSCJAG00000009175	35645	100395758	GAP43	growth associated protein 43	7	35645
15	81214292	81214989	698	*	13.4025	13.4025	Promoter (<=1kb)	15	81110529	81214994	104466	2	ENSCJAG00000009175	5	100395758	GAP43	growth associated protein 43	2	5
15	81233037	81233720	684	*	21.7521	21.7521	Distal Intergenic	15	81110529	81214994	104466	2	ENSCJAG00000009175	-18043	100395758	GAP43	growth associated protein 43	5	18043
15	81287984	81288747	764	*	14.8833	14.8833	Distal Intergenic	15	81110529	81214994	104466	2	ENSCJAG00000009175	-72990	100395758	GAP43	growth associated protein 43	2	72990
15	81318429	81319608	1180	*	32.7277	32.7277	Distal Intergenic	15	81110529	81214994	104466	2	ENSCJAG00000009175	-103435	100395758	GAP43	growth associated protein 43	8	103435
15	81444367	81444956	590	*	12.2436	12.2436	Distal Intergenic	15	81110529	81214994	104466	2	ENSCJAG00000009175	-229373	100395758	GAP43	growth associated protein 43	1	229373
15	81470730	81471507	778	*	20.4478	20.4478	Distal Intergenic	15	81110529	81214994	104466	2	ENSCJAG00000009175	-255736	100395758	GAP43	growth associated protein 43	5	255736
15	81592426	81593227	802	*	17.7205	17.7205	Distal Intergenic	15	81750400	81751994	1595	2	ENSCJAG00000009201	158767	NA	NA	NA	4	158767
15	81661158	81661717	560	*	10.5436	10.5436	Distal Intergenic	15	81750400	81751994	1595	2	ENSCJAG00000009201	90277	NA	NA	NA	0	90277
15	81720444	81722027	1584	*	42.3711	43.2721	Distal Intergenic	15	81750400	81751994	1595	2	ENSCJAG00000009201	29967	NA	NA	NA	9	29967
15	82166011	82166574	564	*	19.5389	19.5389	Intron (ENSCJAT00000017859/ENSCJAG00000009211, intron 4 of 9)	15	81960982	82528220	567239	1	ENSCJAG00000009211	205029	100396112	ZBTB20	zinc finger and BTB domain containing 20	4	205029
15	82532834	82533449	616	*	10.4161	10.4161	Distal Intergenic	15	82549943	82550036	94	1	ENSCJAG00000028514	-16494	NA	NA	NA	0	16494
15	82674718	82675813	1096	*	24.7114	24.7114	Intron (ENSCJAT00000017994/ENSCJAG00000009251, intron 3 of 7)	15	82648634	82699636	51003	1	ENSCJAG00000009251	26084	NA	NA	NA	6	26084
15	82762572	82763571	1000	*	29.4684	29.4684	Promoter (<=1kb)	15	82730659	82762911	32253	2	ENSCJAG00000009294	0	NA	NA	NA	7	0
15	82871237	82872114	878	*	19.9942	19.9942	Exon (ENSCJAT00000056445/ENSCJAG00000009345, exon 3 of 7)	15	82863279	82878153	14875	2	ENSCJAG00000009345	6039	NA	NA	NA	5	6039
15	83104686	83106235	1550	*	34.8415	35.0174	Promoter (<=1kb)	15	83105323	83141065	35743	1	ENSCJAG00000019213	0	NA	NA	NA	8	0
15	83107524	83108129	606	*	13.2	13.2	Intron (ENSCJAT00000037682/ENSCJAG00000019213, intron 1 of 6)	15	83105323	83141065	35743	1	ENSCJAG00000019213	2201	NA	NA	NA	2	2201
15	83228564	83229261	698	*	12.8861	12.8861	3' UTR	15	83228405	83265469	37065	2	ENSCJAG00000019203	36208	NA	NA	NA	1	36208
15	83375261	83376814	1554	*	43.8876	44.1713	Promoter (<=1kb)	15	83348388	83376099	27712	2	ENSCJAG00000020358	0	100408963	ATG3	autophagy related 3	9	0
15	83416521	83417464	944	*	21.019	21.019	5' UTR	15	83377575	83397982	20408	1	ENSCJAG00000020355	38946	100388041	SLC35A5	solute carrier family 35 member A5	5	38946
15	83490402	83491111	710	*	10.236	10.236	Distal Intergenic	15	83416090	83458838	42749	2	ENSCJAG00000020341	-31564	100409321	CCDC80	coiled-coil domain containing 80	0	31564
15	83527313	83527930	618	*	7.71155	7.71155	Distal Intergenic	15	83416090	83458838	42749	2	ENSCJAG00000020341	-68475	100409321	CCDC80	coiled-coil domain containing 80	0	68475
15	83743533	83744864	1332	*	34.0687	34.0687	Promoter (<=1kb)	15	83744126	83754803	10678	1	ENSCJAG00000020325	0	NA	NA	NA	8	0
15	83771981	83773406	1426	*	41.0805	41.3742	Promoter (<=1kb)	15	83757833	83772963	15131	2	ENSCJAG00000020314	0	NA	NA	NA	9	0
15	84247929	84248878	950	*	21.5163	21.5163	Promoter (<=1kb)	15	84171963	84248348	76386	2	ENSCJAG00000020284	0	100409681	SPICE1	spindle and centriole associated protein 1	5	0
15	84268237	84270460	2224	*	27.1291	27.5803	Distal Intergenic	15	84171963	84248348	76386	2	ENSCJAG00000020284	-19889	100409681	SPICE1	spindle and centriole associated protein 1	7	19889
15	84327701	84328446	746	*	13.1679	13.1679	5' UTR	15	84299728	84359082	59355	1	ENSCJAG00000020266	27973	NA	NA	NA	2	27973
15	84357729	84358448	720	*	20.8267	20.8267	Intron (ENSCJAT00000039817/ENSCJAG00000020266, intron 27 of 27)	15	84396312	84396505	194	2	ENSCJAG00000034836	38057	NA	NA	NA	5	38057
15	84429048	84429875	828	*	36.3262	36.3262	Distal Intergenic	15	84418989	84419116	128	2	ENSCJAG00000031015	-9932	NA	NA	NA	8	9932
15	84478692	84480261	1570	*	37.9541	39.4117	Promoter (<=1kb)	15	84479991	84541214	61224	1	ENSCJAG00000020256	0	118150067	LOC118150067	V-type proton ATPase catalytic subunit A-like	9	0
15	84562198	84562841	644	*	11.5307	11.5307	Promoter (<=1kb)	15	84561627	84562792	1166	1	ENSCJAG00000020255	571	NA	NA	NA	1	571
15	84718954	84719521	568	*	11.4332	11.4332	Intron (ENSCJAT00000039747/ENSCJAG00000020242, intron 2 of 16)	15	84689164	84722734	33571	2	ENSCJAG00000020242	3213	100392745	TMPRSS7	transmembrane serine protease 7	1	3213
15	84740444	84741055	612	*	10.4462	10.4462	Distal Intergenic	15	84689164	84722734	33571	2	ENSCJAG00000020242	-17710	100392745	TMPRSS7	transmembrane serine protease 7	0	17710
15	84760416	84761967	1552	*	17.9906	18.4254	Intron (ENSCJAT00000039739/ENSCJAG00000020237, intron 2 of 6)	15	84749196	84764381	15186	2	ENSCJAG00000020237	2414	NA	NA	NA	4	2414
15	84763026	84765305	2280	*	28.9079	29.0026	Promoter (<=1kb)	15	84749196	84764381	15186	2	ENSCJAG00000020237	0	NA	NA	NA	7	0
15	84774512	84775301	790	*	12.8728	12.8728	Intron (ENSCJAT00000039732/ENSCJAG00000020230, intron 5 of 5)	15	84772264	84783582	11319	2	ENSCJAG00000020230	8281	NA	NA	NA	1	8281
15	84783076	84784079	1004	*	30.0689	30.0689	Promoter (<=1kb)	15	84772264	84783582	11319	2	ENSCJAG00000020230	0	NA	NA	NA	7	0
15	85047844	85048519	676	*	10.5327	10.5327	Intron (ENSCJAT00000039717/ENSCJAG00000033361, intron 3 of 3)	15	85044817	85091773	46957	2	ENSCJAG00000033361	43254	NA	NA	NA	0	43254
15	85091371	85092502	1132	*	40.9788	40.9788	Promoter (<=1kb)	15	85044817	85091773	46957	2	ENSCJAG00000033361	0	NA	NA	NA	9	0
15	85689759	85691306	1548	*	47.1349	47.5558	Promoter (<=1kb)	15	85564313	85690405	126093	2	ENSCJAG00000020182	0	100414225	NECTIN3	nectin cell adhesion molecule 3	9	0
15	86177971	86178900	930	*	15.7659	15.7659	Distal Intergenic	15	86192081	86192210	130	1	ENSCJAG00000028601	-13181	118148198	LOC118148198	U6atac minor spliceosomal RNA	3	13181
15	86872427	86873388	962	*	12.9392	12.9392	Distal Intergenic	15	86774690	86775479	790	1	ENSCJAG00000033058	97737	100400194	NFYB	nuclear transcription factor Y subunit beta	1	97737
15	87416700	87417461	762	*	18.2592	18.2592	Promoter (1-2kb)	15	87415172	87428898	13727	1	ENSCJAG00000020168	1528	NA	NA	NA	4	1528
15	88013092	88013921	830	*	20.0632	20.0632	Intron (ENSCJAT00000039564/ENSCJAG00000020142, intron 2 of 7)	15	87981998	87982791	794	2	ENSCJAG00000031384	-30301	NA	NA	NA	5	30301
15	88278302	88279079	778	*	19.5119	19.5119	Intron (ENSCJAT00000009982/ENSCJAG00000005143, intron 1 of 30)	15	88191115	88291648	100534	2	ENSCJAG00000005143	12569	NA	NA	NA	4	12569
15	88291158	88292127	970	*	27.3464	27.3464	Promoter (<=1kb)	15	88291716	88334006	42291	1	ENSCJAG00000005069	0	NA	NA	NA	7	0
15	88365554	88366533	980	*	19.1761	19.1761	Intron (ENSCJAT00000009759/ENSCJAG00000005009, intron 1 of 43)	15	88347855	88524544	176690	1	ENSCJAG00000005009	17699	NA	NA	NA	4	17699
15	88418506	88419191	686	*	12.1137	12.1137	Intron (ENSCJAT00000009759/ENSCJAG00000005009, intron 14 of 43)	15	88408166	88408258	93	2	ENSCJAG00000037385	-10248	NA	NA	NA	1	10248
15	88485178	88485761	584	*	17.4055	17.4055	Promoter (<=1kb)	15	88484125	88484190	66	2	ENSCJAG00000029268	-988	NA	NA	NA	3	988
15	88508791	88509440	650	*	13.8915	13.8915	Exon (ENSCJAT00000009759/ENSCJAG00000005009, exon 41 of 44)	15	88484125	88484190	66	2	ENSCJAG00000029268	-24601	NA	NA	NA	2	24601
15	88574760	88575441	682	*	11.3075	11.3075	Intron (ENSCJAT00000009648/ENSCJAG00000004994, intron 3 of 8)	15	88541318	88613670	72353	2	ENSCJAG00000004994	38229	NA	NA	NA	1	38229
15	88582271	88582998	728	*	9.27514	9.27514	Intron (ENSCJAT00000009648/ENSCJAG00000004994, intron 2 of 8)	15	88541318	88613670	72353	2	ENSCJAG00000004994	30672	NA	NA	NA	0	30672
15	88588281	88588960	680	*	15.0796	15.1536	Intron (ENSCJAT00000009648/ENSCJAG00000004994, intron 2 of 8)	15	88541318	88613670	72353	2	ENSCJAG00000004994	24710	NA	NA	NA	2	24710
15	88589247	88590016	770	*	15.273	15.3702	Intron (ENSCJAT00000009648/ENSCJAG00000004994, intron 2 of 8)	15	88541318	88613670	72353	2	ENSCJAG00000004994	23654	NA	NA	NA	3	23654
15	88678859	88679960	1102	*	30.5519	30.5519	Promoter (<=1kb)	15	88679482	88739796	60315	1	ENSCJAG00000004974	0	NA	NA	NA	7	0
15	88860951	88861618	668	*	9.31876	9.31876	Intron (ENSCJAT00000009591/ENSCJAG00000004949, intron 7 of 8)	15	88820447	88867365	46919	1	ENSCJAG00000004949	40504	NA	NA	NA	0	40504
