seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	group	absDistToTSS
2	60516748	60518001	1254	*	43.94	43.94	Promoter (<=1kb)	2	60517526	60530580	13055	1	ENSCJAG00000018839	0	NA	NA	NA	9	0
2	60567620	60569169	1550	*	47.0185	47.7864	5' UTR	2	60562554	60588313	25760	1	ENSCJAG00000018845	5066	NA	NA	NA	9	5066
2	60576460	60577241	782	*	27.2928	27.2928	5' UTR	2	60562554	60588313	25760	1	ENSCJAG00000018845	13906	NA	NA	NA	5	13906
2	60774562	60775569	1008	*	32.2509	32.2509	Promoter (<=1kb)	2	60776351	60798144	21794	1	ENSCJAG00000018848	-782	103787285	LOC103787285	zinc finger protein 354B	6	782
2	60811289	60812576	1288	*	25.6489	25.6489	Promoter (<=1kb)	2	60812037	60859100	47064	1	ENSCJAG00000022258	0	NA	NA	NA	5	0
2	60865535	60866870	1336	*	32.3554	32.3554	Promoter (<=1kb)	2	60866496	60893230	26735	1	ENSCJAG00000018857	0	100395167	ZNF454	zinc finger protein 454	6	0
2	60971338	60972635	1298	*	30.983	30.983	Promoter (<=1kb)	2	60972366	61002036	29671	1	ENSCJAG00000018909	0	NA	NA	NA	6	0
2	61204423	61204974	552	*	12.4344	12.4344	Intron (ENSCJAT00000037099/ENSCJAG00000018919, intron 3 of 24)	2	61028918	61250674	221757	2	ENSCJAG00000018919	45700	100395899	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	1	45700
2	61536828	61537529	702	*	17.7322	17.7322	3' UTR	2	61530738	61531117	380	1	ENSCJAG00000034174	6090	NA	NA	NA	2	6090
2	61545941	61546816	876	*	24.2419	24.2419	Promoter (<=1kb)	2	61536437	61546665	10229	2	ENSCJAG00000006495	0	NA	NA	NA	4	0
2	61584023	61585084	1062	*	40.9363	40.9363	Distal Intergenic	2	61596952	61597885	934	1	ENSCJAG00000032172	-11868	NA	NA	NA	8	11868
2	61610678	61611591	914	*	27.8503	27.8506	Promoter (<=1kb)	2	61610185	61610293	109	2	ENSCJAG00000028924	-385	NA	NA	NA	5	385
2	61612251	61612930	680	*	17.2264	17.2273	Promoter (1-2kb)	2	61610185	61610293	109	2	ENSCJAG00000028924	-1958	NA	NA	NA	2	1958
2	61645126	61646065	940	*	26.6721	26.6721	Intron (ENSCJAT00000053962/ENSCJAG00000006553, intron 8 of 8)	2	61650129	61655324	5196	1	ENSCJAG00000006595	-4064	100401323	DDX41	DEAD-box helicase 41	5	4064
2	61648817	61649630	814	*	26.398	26.4634	Promoter (<=1kb)	2	61650129	61655324	5196	1	ENSCJAG00000006595	-499	100401323	DDX41	DEAD-box helicase 41	5	499
2	61649920	61650517	598	*	12.3552	12.6929	Promoter (<=1kb)	2	61650129	61655324	5196	1	ENSCJAG00000006595	0	100401323	DDX41	DEAD-box helicase 41	1	0
2	61668441	61670012	1572	*	53.1793	53.3818	Promoter (<=1kb)	2	61669080	61684386	15307	1	ENSCJAG00000006678	0	100402068	PDLIM7	PDZ and LIM domain 7	9	0
2	61689087	61689788	702	*	19.5125	19.5125	Distal Intergenic	2	61686216	61686974	759	2	ENSCJAG00000033656	-2113	NA	NA	NA	3	2113
2	61712830	61713451	622	*	13.307	13.307	3' UTR	2	61714529	61724392	9864	2	ENSCJAG00000006764	10941	100402425	PRR7	proline rich 7, synaptic	1	10941
2	61715558	61716709	1152	*	36.6672	36.6672	5' UTR	2	61714529	61724392	9864	2	ENSCJAG00000006764	7683	100402425	PRR7	proline rich 7, synaptic	7	7683
2	61722309	61723106	798	*	20.0498	20.0498	Promoter (1-2kb)	2	61714529	61724392	9864	2	ENSCJAG00000006764	1286	100402425	PRR7	proline rich 7, synaptic	3	1286
2	61738810	61739791	982	*	30.1767	30.1767	5' UTR	2	61728640	61745616	16977	2	ENSCJAG00000006775	5825	NA	NA	NA	6	5825
2	61744715	61746184	1470	*	57.4386	57.9423	Promoter (<=1kb)	2	61728640	61745616	16977	2	ENSCJAG00000006775	0	NA	NA	NA	9	0
2	61767318	61768483	1166	*	38.7753	38.7753	Exon (ENSCJAT00000013338/ENSCJAG00000006834, exon 8 of 14)	2	61771775	61772275	501	1	ENSCJAG00000006841	-3292	100413264	PFN3	profilin 3	8	3292
2	61824877	61826436	1560	*	42.396	42.396	Promoter (<=1kb)	2	61825473	61851109	25637	1	ENSCJAG00000006916	0	100404482	LMAN2	lectin, mannose binding 2	8	0
2	61856191	61856850	660	*	17.1365	17.1365	Distal Intergenic	2	61874166	61874707	542	1	ENSCJAG00000006942	-17316	NA	NA	NA	2	17316
2	61880692	61882227	1536	*	43.4575	43.4575	Promoter (<=1kb)	2	61881544	61887138	5595	1	ENSCJAG00000006943	0	NA	NA	NA	9	0
2	61891871	61892768	898	*	39.9621	39.9621	Promoter (<=1kb)	2	61886822	61892249	5428	2	ENSCJAG00000006953	0	100406535	PRELID1	PRELI domain containing 1	8	0
2	62055244	62056121	878	*	42.9731	43.0282	Promoter (<=1kb)	2	61895807	62057013	161207	2	ENSCJAG00000007009	892	100405201	NSD1	nuclear receptor binding SET domain protein 1	8	892
2	62056402	62057939	1538	*	56.7656	56.7664	Promoter (<=1kb)	2	61895807	62057013	161207	2	ENSCJAG00000007009	0	100405201	NSD1	nuclear receptor binding SET domain protein 1	9	0
2	62075061	62075966	906	*	29.0494	29.0494	Distal Intergenic	2	61895807	62057013	161207	2	ENSCJAG00000007009	-18048	100405201	NSD1	nuclear receptor binding SET domain protein 1	6	18048
2	62078630	62079473	844	*	17.635	17.635	Distal Intergenic	2	61895807	62057013	161207	2	ENSCJAG00000007009	-21617	100405201	NSD1	nuclear receptor binding SET domain protein 1	2	21617
2	62092998	62093575	578	*	17.6068	17.6068	Distal Intergenic	2	62093762	62107075	13314	2	ENSCJAG00000007147	13500	100414348	FGFR4	fibroblast growth factor receptor 4	2	13500
2	62188105	62189386	1282	*	34.2315	34.2315	Promoter (<=1kb)	2	62129157	62188899	59743	2	ENSCJAG00000007194	0	100407146	ZNF346	zinc finger protein 346	7	0
2	62217342	62218815	1474	*	37.9723	38.728	Promoter (<=1kb)	2	62218239	62376231	157993	1	ENSCJAG00000007106	0	100408353	UIMC1	ubiquitin interaction motif containing 1	8	0
2	62645689	62647202	1514	*	33.8823	34.5289	Promoter (<=1kb)	2	62635951	62646267	10317	2	ENSCJAG00000007278	0	100410044	TSPAN17	tetraspanin 17	7	0
2	62685982	62686625	644	*	27.1126	27.1126	Promoter (<=1kb)	2	62686199	62702249	16051	1	ENSCJAG00000007308	0	NA	NA	NA	5	0
2	62750508	62751201	694	*	21.6392	21.6392	Promoter (<=1kb)	2	62702286	62751605	49320	2	ENSCJAG00000007310	404	NA	NA	NA	4	404
2	62756151	62757710	1560	*	48.7299	49.1992	Promoter (<=1kb)	2	62756010	62764744	8735	1	ENSCJAG00000007338	141	100384925	RNF44	ring finger protein 44	9	141
2	62964572	62965343	772	*	26.9571	26.9571	Promoter (<=1kb)	2	62964934	63043046	78113	1	ENSCJAG00000012354	0	NA	NA	NA	5	0
2	63059453	63060274	822	*	22.9133	22.9133	Promoter (<=1kb)	2	63044585	63059848	15264	2	ENSCJAG00000012337	0	100387319	KIAA1191	KIAA1191 ortholog	4	0
2	63068151	63068972	822	*	26.3857	26.3857	Promoter (<=1kb)	2	63068243	63075040	6798	1	ENSCJAG00000012332	0	100387687	ARL10	ADP ribosylation factor like GTPase 10	5	0
2	63089465	63090996	1532	*	39.1545	39.6384	Promoter (<=1kb)	2	63090291	63091246	956	1	ENSCJAG00000012310	0	NA	NA	NA	8	0
2	63119734	63120963	1230	*	38.5057	38.5057	Promoter (<=1kb)	2	63093344	63120337	26994	2	ENSCJAG00000012284	0	NA	NA	NA	8	0
2	63241070	63242215	1146	*	37.7145	37.7145	Intron (ENSCJAT00000023789/ENSCJAG00000012259, intron 1 of 8)	2	63238513	63238652	140	2	ENSCJAG00000023596	-2418	NA	NA	NA	8	2418
2	63266283	63267370	1088	*	37.0932	37.0932	Promoter (<=1kb)	2	63261380	63266676	5297	2	ENSCJAG00000012244	0	NA	NA	NA	7	0
2	63330770	63331551	782	*	15.8898	15.8898	Intron (ENSCJAT00000023709/ENSCJAG00000012215, intron 9 of 12)	2	63319953	63341443	21491	2	ENSCJAG00000012215	9892	100391170	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	2	9892
2	63340626	63341577	952	*	33.1702	33.1702	Promoter (<=1kb)	2	63319953	63341443	21491	2	ENSCJAG00000012215	0	100391170	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	7	0
2	63447509	63448490	982	*	27.8386	27.8386	Intron (ENSCJAT00000023671/ENSCJAG00000012175, intron 2 of 27)	2	63423275	63423366	92	2	ENSCJAG00000035995	-24143	NA	NA	NA	5	24143
2	63462894	63464011	1118	*	42.1072	42.1072	Intron (ENSCJAT00000023671/ENSCJAG00000012175, intron 2 of 27)	2	63423275	63423366	92	2	ENSCJAG00000035995	-39528	NA	NA	NA	8	39528
2	63744325	63745714	1390	*	30.4375	30.8459	5' UTR	2	63640679	63748326	107648	2	ENSCJAG00000012089	2612	100391531	CLK4	CDC like kinase 4	6	2612
2	63865052	63866637	1586	*	48.5308	49.2478	Promoter (<=1kb)	2	63847612	63865992	18381	2	ENSCJAG00000012077	0	NA	NA	NA	9	0
2	63920164	63920823	660	*	17.4011	17.4011	Distal Intergenic	2	63887299	63909169	21871	2	ENSCJAG00000012069	-10995	NA	NA	NA	2	10995
2	64054147	64054940	794	*	27.0803	27.0803	Distal Intergenic	2	64025010	64026083	1074	2	ENSCJAG00000031550	-28064	NA	NA	NA	5	28064
2	64544805	64546026	1222	*	39.0804	39.0804	Promoter (<=1kb)	2	64497122	64545767	48646	2	ENSCJAG00000005397	0	100397948	SFXN1	sideroflexin 1	8	0
2	64758412	64759033	622	*	12.5936	12.5936	Intron (ENSCJAT00000060594/ENSCJAG00000005425, intron 1 of 1)	2	64752118	64769050	16933	1	ENSCJAG00000005425	6294	NA	NA	NA	1	6294
2	65683543	65684186	644	*	16.3243	16.3243	Distal Intergenic	2	65669374	65670334	961	1	ENSCJAG00000033820	14169	NA	NA	NA	2	14169
2	65913157	65914074	918	*	20.8167	20.8167	Intron (ENSCJAT00000064997/ENSCJAG00000035704, intron 1 of 1)	2	65885946	65958879	72934	2	ENSCJAG00000035704	44805	NA	NA	NA	3	44805
2	65940757	65941342	586	*	9.66001	9.66001	Intron (ENSCJAT00000064997/ENSCJAG00000035704, intron 1 of 1)	2	65885946	65958879	72934	2	ENSCJAG00000035704	17537	NA	NA	NA	0	17537
2	65950327	65950992	666	*	15.23	15.23	Intron (ENSCJAT00000064997/ENSCJAG00000035704, intron 1 of 1)	2	65885946	65958879	72934	2	ENSCJAG00000035704	7887	NA	NA	NA	1	7887
2	65962393	65963004	612	*	8.71973	8.71973	Intron (ENSCJAT00000037551/ENSCJAG00000019152, intron 2 of 4)	2	65885946	65958879	72934	2	ENSCJAG00000035704	-3514	NA	NA	NA	0	3514
2	66029653	66030414	762	*	16.6585	16.6585	Promoter (<=1kb)	2	65953404	66029936	76533	2	ENSCJAG00000019152	0	NA	NA	NA	2	0
2	66121792	66122443	652	*	20.5815	20.5815	Distal Intergenic	2	66094833	66105913	11081	2	ENSCJAG00000019160	-15879	NA	NA	NA	3	15879
2	66209023	66210576	1554	*	40.6046	41.2156	Promoter (<=1kb)	2	66134683	66209815	75133	2	ENSCJAG00000019166	0	100389966	CPEB4	cytoplasmic polyadenylation element binding protein 4	8	0
2	66229036	66229709	674	*	19.3109	19.3109	Distal Intergenic	2	66215084	66215380	297	1	ENSCJAG00000036088	13952	NA	NA	NA	3	13952
2	66474697	66475264	568	*	11.6262	11.6262	Distal Intergenic	2	66215084	66215380	297	1	ENSCJAG00000036088	259613	NA	NA	NA	0	259613
2	66646152	66646717	566	*	12.4514	12.4514	Distal Intergenic	2	66787183	66787289	107	1	ENSCJAG00000023471	-140466	NA	NA	NA	1	140466
2	66742646	66743405	760	*	23.9199	23.9199	Distal Intergenic	2	66787183	66787289	107	1	ENSCJAG00000023471	-43778	NA	NA	NA	4	43778
2	67019327	67020102	776	*	25.8372	25.8372	Promoter (<=1kb)	2	67001162	67020120	18959	2	ENSCJAG00000019186	18	100391532	BNIP1	BCL2 interacting protein 1	5	18
2	67116234	67117799	1566	*	54.4129	55.181	Promoter (<=1kb)	2	67030051	67117137	87087	2	ENSCJAG00000019193	0	100392138	CREBRF	CREB3 regulatory factor	9	0
2	67196443	67197422	980	*	33.83	33.83	Promoter (<=1kb)	2	67139244	67196974	57731	2	ENSCJAG00000019225	0	NA	NA	NA	7	0
2	67221695	67222272	578	*	10.6754	10.6754	Promoter (<=1kb)	2	67210947	67221562	10616	2	ENSCJAG00000019234	-133	NA	NA	NA	0	133
2	67248908	67249619	712	*	15.0309	15.0309	Exon (ENSCJAT00000037715/ENSCJAG00000019238, exon 8 of 10)	2	67227650	67234078	6429	2	ENSCJAG00000036813	-14830	NA	NA	NA	1	14830
2	67312860	67313853	994	*	30.0959	30.0959	Intron (ENSCJAT00000037715/ENSCJAG00000019238, intron 1 of 9)	2	67230051	67356305	126255	2	ENSCJAG00000019238	42452	NA	NA	NA	6	42452
2	67321016	67321747	732	*	25.4145	25.4145	Intron (ENSCJAT00000037715/ENSCJAG00000019238, intron 1 of 9)	2	67230051	67356305	126255	2	ENSCJAG00000019238	34558	NA	NA	NA	5	34558
2	67355773	67356724	952	*	39.2508	39.2508	Promoter (<=1kb)	2	67230051	67356305	126255	2	ENSCJAG00000019238	0	NA	NA	NA	8	0
2	67420865	67422428	1564	*	45.5137	46.7129	Promoter (<=1kb)	2	67421855	67424966	3112	1	ENSCJAG00000019243	0	NA	NA	NA	9	0
2	67426101	67428416	2316	*	29.569	30.1488	Distal Intergenic	2	67421855	67424966	3112	1	ENSCJAG00000019243	4246	NA	NA	NA	6	4246
2	67495655	67496242	588	*	13.3167	13.3167	Distal Intergenic	2	67506744	67546195	39452	2	ENSCJAG00000019254	49953	100413141	NEURL1B	neuralized E3 ubiquitin protein ligase 1B	1	49953
2	67635248	67636455	1208	*	20.1255	20.1255	Distal Intergenic	2	67690331	67690618	288	2	ENSCJAG00000037737	54163	NA	NA	NA	3	54163
2	67707058	67707835	778	*	21.4852	21.4852	Distal Intergenic	2	67690331	67690618	288	2	ENSCJAG00000037737	-16440	NA	NA	NA	4	16440
2	67774723	67775636	914	*	24.1092	24.1092	Intron (ENSCJAT00000037751/ENSCJAG00000019258, intron 2 of 12)	2	67734731	67849918	115188	1	ENSCJAG00000019258	39992	NA	NA	NA	4	39992
2	67793431	67794300	870	*	28.225	28.225	Intron (ENSCJAT00000037751/ENSCJAG00000019258, intron 3 of 12)	2	67734731	67849918	115188	1	ENSCJAG00000019258	58700	NA	NA	NA	5	58700
2	67914282	67915453	1172	*	41.641	41.7046	Distal Intergenic	2	67950771	67950915	145	1	ENSCJAG00000026297	-35318	118151935	LOC118151935	small nucleolar RNA SNORA57	8	35318
2	67915586	67916411	826	*	33.2428	33.4375	Distal Intergenic	2	67950771	67950915	145	1	ENSCJAG00000026297	-34360	118151935	LOC118151935	small nucleolar RNA SNORA57	7	34360
2	68074107	68075294	1188	*	44.5863	44.5863	Promoter (<=1kb)	2	68075036	68254318	179283	1	ENSCJAG00000019275	0	NA	NA	NA	9	0
2	68119206	68120243	1038	*	28.9597	28.9597	Intron (ENSCJAT00000037814/ENSCJAG00000019275, intron 2 of 19)	2	68075036	68254318	179283	1	ENSCJAG00000019275	44170	NA	NA	NA	6	44170
2	68301187	68302700	1514	*	39.208	39.6477	Promoter (<=1kb)	2	68301788	68443934	142147	1	ENSCJAG00000019297	0	100402300	FBXW11	F-box and WD repeat domain containing 11	8	0
2	68958748	68959795	1048	*	33.6525	33.6525	Promoter (<=1kb)	2	68943299	68959993	16695	2	ENSCJAG00000019334	198	100403017	NPM1	nucleophosmin 1	7	198
2	69574096	69574747	652	*	14.2437	14.2437	Promoter (1-2kb)	2	69546542	69575946	29405	2	ENSCJAG00000019417	1199	100405932	GABRP	gamma-aminobutyric acid type A receptor subunit pi	1	1199
2	69582149	69582740	592	*	18.3183	18.3183	Distal Intergenic	2	69546542	69575946	29405	2	ENSCJAG00000019417	-6203	100405932	GABRP	gamma-aminobutyric acid type A receptor subunit pi	3	6203
2	69605309	69606884	1576	*	39.4038	39.5847	Distal Intergenic	2	69595249	69595560	312	1	ENSCJAG00000012883	10060	NA	NA	NA	8	10060
2	69614367	69615014	648	*	13.2342	13.2342	Distal Intergenic	2	69595249	69595560	312	1	ENSCJAG00000012883	19118	NA	NA	NA	1	19118
2	71082449	71083942	1494	*	42.2591	42.2591	Promoter (<=1kb)	2	71082994	71116685	33692	1	ENSCJAG00000013634	0	NA	NA	NA	8	0
2	71139348	71140447	1100	*	33.1085	33.1085	Promoter (<=1kb)	2	71139899	71161719	21821	1	ENSCJAG00000013613	0	NA	NA	NA	7	0
2	71168117	71168768	652	*	14.1169	14.1169	Distal Intergenic	2	71139899	71161719	21821	1	ENSCJAG00000013613	28218	NA	NA	NA	1	28218
2	71213224	71213807	584	*	19.0319	19.0319	Distal Intergenic	2	71171387	71202960	31574	2	ENSCJAG00000013603	-10264	NA	NA	NA	3	10264
2	71302983	71304488	1506	*	37.866	37.9582	Promoter (<=1kb)	2	71303613	71336644	33032	1	ENSCJAG00000013556	0	100399873	VDAC1	voltage dependent anion channel 1	8	0
2	71339540	71340683	1144	*	35.5331	35.5331	Promoter (<=1kb)	2	71339887	71362247	22361	1	ENSCJAG00000013543	0	100400476	C2H5orf15	chromosome 2 C5orf15 homolog	7	0
2	72395078	72396353	1276	*	32.3449	32.3449	Promoter (<=1kb)	2	72329832	72395796	65965	2	ENSCJAG00000013384	0	100401198	HSPA4	heat shock protein family A (Hsp70) member 4	6	0
2	72431105	72431870	766	*	12.2386	12.2386	Promoter (<=1kb)	2	72431395	72453989	22595	1	ENSCJAG00000013360	0	NA	NA	NA	0	0
2	72494918	72496299	1382	*	49.3553	49.3553	Promoter (<=1kb)	2	72495742	72591332	95591	1	ENSCJAG00000013322	0	100403628	AFF4	AF4/FMR2 family member 4	9	0
2	72588448	72589123	676	*	11.8651	11.8651	Exon (ENSCJAT00000025945/ENSCJAG00000013322, exon 20 of 21)	2	72583238	72583352	115	1	ENSCJAG00000034956	5210	NA	NA	NA	0	5210
2	72604864	72606305	1442	*	28.4199	28.4199	Promoter (<=1kb)	2	72605327	72611956	6630	1	ENSCJAG00000013297	0	100405436	GDF9	growth differentiation factor 9	5	0
2	72642076	72643071	996	*	24.6064	24.6064	Distal Intergenic	2	72646754	72648661	1908	1	ENSCJAG00000013275	-3683	100414835	SHROOM1	shroom family member 1	5	3683
2	72649591	72651882	2292	*	29.7069	30.2433	Distal Intergenic	2	72646754	72648661	1908	1	ENSCJAG00000013275	2837	100414835	SHROOM1	shroom family member 1	6	2837
2	72710771	72711364	594	*	12.2952	12.2952	Intron (ENSCJAT00000009741/ENSCJAG00000013225, intron 9 of 9)	2	72714282	72714367	86	2	ENSCJAG00000035903	3003	NA	NA	NA	0	3003
2	72733127	72734218	1092	*	36.3581	36.3581	Promoter (<=1kb)	2	72733438	72792210	58773	1	ENSCJAG00000013116	0	NA	NA	NA	7	0
2	72807366	72808069	704	*	26.1907	26.1907	Distal Intergenic	2	72809878	72812774	2897	2	ENSCJAG00000013071	4705	100406899	IL13	interleukin 13	5	4705
2	72887065	72888132	1068	*	28.1764	28.1764	Promoter (<=1kb)	2	72828592	72887681	59090	2	ENSCJAG00000013049	0	NA	NA	NA	5	0
2	72957663	72958366	704	*	20.638	20.638	Distal Intergenic	2	72963631	72971638	8008	1	ENSCJAG00000013013	-5265	100407990	IRF1	interferon regulatory factor 1	3	5265
2	73043800	73044361	562	*	13.6255	13.6255	Distal Intergenic	2	73023300	73023984	685	1	ENSCJAG00000013010	20500	NA	NA	NA	1	20500
2	73053434	73054587	1154	*	34.6753	34.6753	Distal Intergenic	2	73023300	73023984	685	1	ENSCJAG00000013010	30134	NA	NA	NA	7	30134
2	73082459	73083114	656	*	20.8431	20.8431	Exon (ENSCJAT00000025211/ENSCJAG00000012972, exon 4 of 15)	2	73071926	73096976	25051	2	ENSCJAG00000012972	13862	100408354	SLC22A5	solute carrier family 22 member 5	3	13862
2	73090631	73091506	876	*	20.9524	20.9524	Intron (ENSCJAT00000025211/ENSCJAG00000012972, intron 1 of 14)	2	73071926	73096976	25051	2	ENSCJAG00000012972	5470	100408354	SLC22A5	solute carrier family 22 member 5	3	5470
2	73096423	73097556	1134	*	38.5485	38.5485	Promoter (<=1kb)	2	73071926	73096976	25051	2	ENSCJAG00000012972	0	100408354	SLC22A5	solute carrier family 22 member 5	8	0
2	73148360	73148931	572	*	17.3559	17.3559	Intron (ENSCJAT00000025149/ENSCJAG00000012966, intron 3 of 9)	2	73121920	73177346	55427	2	ENSCJAG00000012966	28415	100408711	SLC22A4	solute carrier family 22 member 4	2	28415
2	73153926	73154519	594	*	8.60316	8.60316	Intron (ENSCJAT00000025149/ENSCJAG00000012966, intron 3 of 9)	2	73121920	73177346	55427	2	ENSCJAG00000012966	22827	100408711	SLC22A4	solute carrier family 22 member 4	0	22827
2	73202451	73203080	630	*	12.289	12.289	Intron (ENSCJAT00000025121/ENSCJAG00000012942, intron 4 of 7)	2	73198619	73216394	17776	2	ENSCJAG00000012942	13314	100409448	PDLIM4	PDZ and LIM domain 4	0	13314
2	73498272	73499191	920	*	24.9403	24.9403	Intron (ENSCJAT00000061973/ENSCJAG00000012835, intron 1 of 20)	2	73490300	73749892	259593	1	ENSCJAG00000012835	7972	100411250	ACSL6	acyl-CoA synthetase long chain family member 6	5	7972
2	73502120	73502837	718	*	18.4676	18.4676	Intron (ENSCJAT00000061973/ENSCJAG00000012835, intron 1 of 20)	2	73490300	73749892	259593	1	ENSCJAG00000012835	11820	100411250	ACSL6	acyl-CoA synthetase long chain family member 6	3	11820
2	73544882	73545691	810	*	12.4114	12.4114	Intron (ENSCJAT00000061973/ENSCJAG00000012835, intron 20 of 20)	2	73490300	73749892	259593	1	ENSCJAG00000012835	54582	100411250	ACSL6	acyl-CoA synthetase long chain family member 6	1	54582
2	73759365	73760308	944	*	25.9221	25.9465	Promoter (<=1kb)	2	73760622	73946895	186274	1	ENSCJAG00000014616	-314	100387800	FNIP1	folliculin interacting protein 1	5	314
2	73760585	73761580	996	*	29.5348	29.579	Promoter (<=1kb)	2	73760622	73946895	186274	1	ENSCJAG00000014616	0	100387800	FNIP1	folliculin interacting protein 1	6	0
2	73953885	73955452	1568	*	36.6457	37.2383	Promoter (<=1kb)	2	73954601	74247360	292760	1	ENSCJAG00000014433	0	100386485	RAPGEF6	Rap guanine nucleotide exchange factor 6	7	0
2	74089040	74089639	600	*	15.2932	15.2932	Intron (ENSCJAT00000028361/ENSCJAG00000014433, intron 7 of 19)	2	74201056	74201162	107	2	ENSCJAG00000025195	111523	NA	NA	NA	1	111523
2	74216803	74217636	834	*	17.3782	17.3782	Intron (ENSCJAT00000028379/ENSCJAG00000014433, intron 27 of 28)	2	74201056	74201162	107	2	ENSCJAG00000025195	-15641	NA	NA	NA	2	15641
2	74243760	74244331	572	*	6.74406	6.74406	Intron (ENSCJAT00000028379/ENSCJAG00000014433, intron 27 of 28)	2	74282579	74282680	102	2	ENSCJAG00000027323	38349	NA	NA	NA	0	38349
2	74249269	74250216	948	*	17.3729	17.3729	Intron (ENSCJAT00000028042/ENSCJAG00000014411, intron 2 of 4)	2	74282579	74282680	102	2	ENSCJAG00000027323	32464	NA	NA	NA	2	32464
2	74326953	74328476	1524	*	42.0927	42.7731	Promoter (<=1kb)	2	74232769	74327848	95080	2	ENSCJAG00000014411	0	NA	NA	NA	8	0
2	74448503	74449834	1332	*	38.0163	38.0163	Promoter (<=1kb)	2	74413725	74449205	35481	2	ENSCJAG00000014404	0	NA	NA	NA	8	0
2	74454207	74455720	1514	*	46.1831	46.604	Promoter (<=1kb)	2	74454506	74464244	9739	1	ENSCJAG00000014398	0	NA	NA	NA	9	0
2	75574895	75575436	542	*	15.5745	15.5745	Intron (ENSCJAT00000037893/ENSCJAG00000019330, intron 4 of 4)	2	75303339	75303484	146	2	ENSCJAG00000027862	-271411	118151749	LOC118151749	U4 spliceosomal RNA	2	271411
2	76013575	76014386	812	*	19.3614	19.3614	Intron (ENSCJAT00000037885/ENSCJAG00000019311, intron 23 of 23)	2	76016726	76038519	21794	2	ENSCJAG00000019327	24133	100392506	MINAR2	membrane integral NOTCH2 associated receptor 2	3	24133
2	76814441	76815166	726	*	11.8314	11.8314	Distal Intergenic	2	76786335	76802959	16625	2	ENSCJAG00000019309	-11482	NA	NA	NA	0	11482
2	77119270	77120111	842	*	16.2512	16.2512	Distal Intergenic	2	77135704	77135804	101	1	ENSCJAG00000029419	-15593	NA	NA	NA	2	15593
2	77182802	77183559	758	*	19.5625	19.5625	Distal Intergenic	2	77135704	77135804	101	1	ENSCJAG00000029419	47098	NA	NA	NA	3	47098
2	77224195	77224792	598	*	11.4265	11.4265	Distal Intergenic	2	77135704	77135804	101	1	ENSCJAG00000029419	88491	NA	NA	NA	0	88491
2	77285504	77286155	652	*	24.2835	24.2835	Distal Intergenic	2	77435626	77708794	273169	1	ENSCJAG00000019242	-149471	100393601	FBN2	fibrillin 2	4	149471
2	77754360	77754919	560	*	11.6968	11.6968	Distal Intergenic	2	77782589	77888156	105568	2	ENSCJAG00000019224	133237	100393963	SLC12A2	solute carrier family 12 member 2	0	133237
2	77869282	77870241	960	*	18.3119	18.3119	Intron (ENSCJAT00000003503/ENSCJAG00000019224, intron 1 of 25)	2	77782589	77888156	105568	2	ENSCJAG00000019224	17915	100393963	SLC12A2	solute carrier family 12 member 2	2	17915
2	77887399	77888974	1576	*	55.1631	56.6028	Promoter (<=1kb)	2	77782589	77888156	105568	2	ENSCJAG00000019224	0	100393963	SLC12A2	solute carrier family 12 member 2	9	0
2	77988931	77989498	568	*	4.83355	4.83355	Distal Intergenic	2	77782589	77888156	105568	2	ENSCJAG00000019224	-100775	100393963	SLC12A2	solute carrier family 12 member 2	0	100775
2	78015938	78016679	742	*	12.2164	12.2164	Distal Intergenic	2	77782589	77888156	105568	2	ENSCJAG00000019224	-127782	100393963	SLC12A2	solute carrier family 12 member 2	0	127782
2	78120168	78120975	808	*	16.3324	16.3324	Distal Intergenic	2	78321639	78327027	5389	2	ENSCJAG00000022279	206052	NA	NA	NA	2	206052
2	78143170	78144125	956	*	25.4327	25.4327	Distal Intergenic	2	78321639	78327027	5389	2	ENSCJAG00000022279	182902	NA	NA	NA	5	182902
2	78397832	78398687	856	*	20.9794	20.9794	Distal Intergenic	2	78412951	78454537	41587	2	ENSCJAG00000019201	55850	NA	NA	NA	3	55850
2	78404711	78405578	868	*	20.4196	20.4196	Distal Intergenic	2	78412951	78454537	41587	2	ENSCJAG00000019201	48959	NA	NA	NA	3	48959
2	78453883	78455162	1280	*	40.8055	40.8055	Promoter (<=1kb)	2	78412951	78454537	41587	2	ENSCJAG00000019201	0	NA	NA	NA	8	0
2	78537537	78538060	524	*	8.73135	8.73135	Intron (ENSCJAT00000037617/ENSCJAG00000019171, intron 13 of 24)	2	78487554	78487657	104	2	ENSCJAG00000023750	-49880	NA	NA	NA	0	49880
2	78661986	78662533	548	*	15.5669	15.5669	Intron (ENSCJAT00000037617/ENSCJAG00000019171, intron 1 of 24)	2	78502377	78730800	228424	2	ENSCJAG00000019171	68267	NA	NA	NA	2	68267
